Full_name	Kingdom	Phylum	Class	Order	Family	Genus
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.31	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.31
k__Fungi | p__Chytridiomycota | c__Spizellomycetes | Spizellomycetales | f__Spizellomycetales_fam_Incertae_sedis | g__Spizellomycetales_gen_Incertae_sedis.2	k__Fungi 	 p__Chytridiomycota 	 c__Spizellomycetes 	 Spizellomycetales 	 f__Spizellomycetales_fam_Incertae_sedis 	 g__Spizellomycetales_gen_Incertae_sedis.2
k__Fungi | p__Ascomycota | unassigned | unassigned | unassigned | unassigned.10	k__Fungi 	 p__Ascomycota 	 unassigned 	 unassigned 	 unassigned 	 unassigned.10
k__Fungi | p__Ascomycota | c__Sordariomycetes | Magnaporthales | f__Magnaporthaceae | g__Slopeiomyces	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Magnaporthales 	 f__Magnaporthaceae 	 g__Slopeiomyces
k__Fungi | p__Ascomycota | c__Eurotiomycetes | Chaetothyriales | f__Herpotrichiellaceae | g__Herpotrichiellaceae_gen_Incertae_sedis	k__Fungi 	 p__Ascomycota 	 c__Eurotiomycetes 	 Chaetothyriales 	 f__Herpotrichiellaceae 	 g__Herpotrichiellaceae_gen_Incertae_sedis
k__Fungi | p__Ascomycota | c__Sordariomycetes | Glomerellales | f__Plectosphaerellaceae | g__Gibellulopsis	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Glomerellales 	 f__Plectosphaerellaceae 	 g__Gibellulopsis
k__Fungi | p__Ascomycota | c__Sordariomycetes | Sordariales | unassigned | unassigned.2	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Sordariales 	 unassigned 	 unassigned.2
k__Fungi | p__Ascomycota | c__Sordariomycetes | Hypocreales | f__Stachybotryaceae | g__Stachybotryaceae_gen_Incertae_sedis	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Hypocreales 	 f__Stachybotryaceae 	 g__Stachybotryaceae_gen_Incertae_sedis
k__Fungi | p__Ascomycota | c__Sordariomycetes | Sordariales | f__Chaetomiaceae | g__Chaetomiaceae_gen_Incertae_sedis.3	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Sordariales 	 f__Chaetomiaceae 	 g__Chaetomiaceae_gen_Incertae_sedis.3
k__Fungi | p__Ascomycota | c__Leotiomycetes | Helotiales | unassigned | unassigned.2	k__Fungi 	 p__Ascomycota 	 c__Leotiomycetes 	 Helotiales 	 unassigned 	 unassigned.2
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Pleosporales_fam_Incertae_sedis | g__Pleosporales_gen_Incertae_sedis.6	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Pleosporales_fam_Incertae_sedis 	 g__Pleosporales_gen_Incertae_sedis.6
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Phaeosphaeriaceae | g__Paraphoma	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Phaeosphaeriaceae 	 g__Paraphoma
k__Fungi | p__Ascomycota | c__Leotiomycetes | Helotiales | f__Helotiales_fam_Incertae_sedis | g__Helotiales_gen_Incertae_sedis.3	k__Fungi 	 p__Ascomycota 	 c__Leotiomycetes 	 Helotiales 	 f__Helotiales_fam_Incertae_sedis 	 g__Helotiales_gen_Incertae_sedis.3
k__Fungi | p__Ascomycota | c__Eurotiomycetes | Chaetothyriales | f__Chaetothyriales_fam_Incertae_sedis | g__Chaetothyriales_gen_Incertae_sedis.9	k__Fungi 	 p__Ascomycota 	 c__Eurotiomycetes 	 Chaetothyriales 	 f__Chaetothyriales_fam_Incertae_sedis 	 g__Chaetothyriales_gen_Incertae_sedis.9
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.35	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.35
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Lentitheciaceae | g__Darksidea	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Lentitheciaceae 	 g__Darksidea
k__Fungi | p__Fungi_phy_Incertae_sedis | c__Fungi_cls_Incertae_sedis | Fungi_ord_Incertae_sedis | f__Fungi_fam_Incertae_sedis | g__Fungi_gen_Incertae_sedis.19	k__Fungi 	 p__Fungi_phy_Incertae_sedis 	 c__Fungi_cls_Incertae_sedis 	 Fungi_ord_Incertae_sedis 	 f__Fungi_fam_Incertae_sedis 	 g__Fungi_gen_Incertae_sedis.19
k__Fungi | p__Ascomycota | c__Sordariomycetes | Glomerellales | f__Plectosphaerellaceae | g__Plectosphaerella	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Glomerellales 	 f__Plectosphaerellaceae 	 g__Plectosphaerella
k__Fungi | p__Ascomycota | c__Dothideomycetes | Mycosphaerellales | f__Mycosphaerellaceae | g__Septoria	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Mycosphaerellales 	 f__Mycosphaerellaceae 	 g__Septoria
k__Fungi | p__Ascomycota | c__Ascomycota_cls_Incertae_sedis | Ascomycota_ord_Incertae_sedis | f__Ascomycota_fam_Incertae_sedis | g__Ascomycota_gen_Incertae_sedis.14	k__Fungi 	 p__Ascomycota 	 c__Ascomycota_cls_Incertae_sedis 	 Ascomycota_ord_Incertae_sedis 	 f__Ascomycota_fam_Incertae_sedis 	 g__Ascomycota_gen_Incertae_sedis.14
k__Fungi | p__Ascomycota | c__Leotiomycetes | Helotiales | unassigned | unassigned.3	k__Fungi 	 p__Ascomycota 	 c__Leotiomycetes 	 Helotiales 	 unassigned 	 unassigned.3
k__Fungi | p__Ascomycota | c__Sordariomycetes | unassigned | unassigned | unassigned.2	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 unassigned 	 unassigned 	 unassigned.2
k__Fungi | p__Ascomycota | c__Leotiomycetes | Helotiales | f__Hyaloscyphaceae | g__Cistella	k__Fungi 	 p__Ascomycota 	 c__Leotiomycetes 	 Helotiales 	 f__Hyaloscyphaceae 	 g__Cistella
k__Fungi | p__Ascomycota | c__Eurotiomycetes | Chaetothyriales | f__Trichomeriaceae | g__Bradymyces	k__Fungi 	 p__Ascomycota 	 c__Eurotiomycetes 	 Chaetothyriales 	 f__Trichomeriaceae 	 g__Bradymyces
k__Fungi | p__Ascomycota | c__Leotiomycetes | Helotiales | unassigned | unassigned.5	k__Fungi 	 p__Ascomycota 	 c__Leotiomycetes 	 Helotiales 	 unassigned 	 unassigned.5
k__Fungi | p__Chytridiomycota | c__Spizellomycetes | Spizellomycetales | f__Spizellomycetaceae | g__Spizellomyces	k__Fungi 	 p__Chytridiomycota 	 c__Spizellomycetes 	 Spizellomycetales 	 f__Spizellomycetaceae 	 g__Spizellomyces
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Pleosporales_fam_Incertae_sedis | g__Pleosporales_gen_Incertae_sedis.7	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Pleosporales_fam_Incertae_sedis 	 g__Pleosporales_gen_Incertae_sedis.7
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.38	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.38
k__Fungi | p__Ascomycota | c__Sordariomycetes | Sordariales | f__Chaetomiaceae | unassigned.1	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Sordariales 	 f__Chaetomiaceae 	 unassigned.1
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.40	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.40
k__Fungi | p__Fungi_phy_Incertae_sedis | c__Fungi_cls_Incertae_sedis | Fungi_ord_Incertae_sedis | f__Fungi_fam_Incertae_sedis | g__Fungi_gen_Incertae_sedis.22	k__Fungi 	 p__Fungi_phy_Incertae_sedis 	 c__Fungi_cls_Incertae_sedis 	 Fungi_ord_Incertae_sedis 	 f__Fungi_fam_Incertae_sedis 	 g__Fungi_gen_Incertae_sedis.22
k__Fungi | p__Ascomycota | unassigned | unassigned | unassigned | unassigned.15	k__Fungi 	 p__Ascomycota 	 unassigned 	 unassigned 	 unassigned 	 unassigned.15
k__Fungi | p__Ascomycota | c__Sordariomycetes | Hypocreales | f__Nectriaceae | g__Fusarium.6	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Hypocreales 	 f__Nectriaceae 	 g__Fusarium.6
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Sporormiaceae | unassigned	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Sporormiaceae 	 unassigned
k__Fungi | p__Ascomycota | c__Sordariomycetes | Hypocreales | f__Nectriaceae | g__Fusarium.7	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Hypocreales 	 f__Nectriaceae 	 g__Fusarium.7
k__Fungi | p__Ascomycota | c__Sordariomycetes | Sordariales | f__Sordariales_fam_Incertae_sedis | g__Sordariales_gen_Incertae_sedis.2	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Sordariales 	 f__Sordariales_fam_Incertae_sedis 	 g__Sordariales_gen_Incertae_sedis.2
k__Fungi | p__Ascomycota | c__Sordariomycetes | Hypocreales | f__Bionectriaceae | g__Nectriella	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Hypocreales 	 f__Bionectriaceae 	 g__Nectriella
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.41	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.41
k__Fungi | p__Ascomycota | c__Sordariomycetes | Sordariales | f__Podosporaceae | g__Cladorrhinum	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Sordariales 	 f__Podosporaceae 	 g__Cladorrhinum
k__Fungi | p__Ascomycota | c__Sordariomycetes | Sordariales | f__Lasiosphaeriaceae | g__Schizothecium.6	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Sordariales 	 f__Lasiosphaeriaceae 	 g__Schizothecium.6
k__Fungi | p__Fungi_phy_Incertae_sedis | c__Fungi_cls_Incertae_sedis | Fungi_ord_Incertae_sedis | f__Fungi_fam_Incertae_sedis | g__Fungi_gen_Incertae_sedis.26	k__Fungi 	 p__Fungi_phy_Incertae_sedis 	 c__Fungi_cls_Incertae_sedis 	 Fungi_ord_Incertae_sedis 	 f__Fungi_fam_Incertae_sedis 	 g__Fungi_gen_Incertae_sedis.26
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Pleosporales_fam_Incertae_sedis | g__Pleosporales_gen_Incertae_sedis.9	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Pleosporales_fam_Incertae_sedis 	 g__Pleosporales_gen_Incertae_sedis.9
k__Fungi | p__Ascomycota | c__Eurotiomycetes | Chaetothyriales | f__Herpotrichiellaceae | unassigned.2	k__Fungi 	 p__Ascomycota 	 c__Eurotiomycetes 	 Chaetothyriales 	 f__Herpotrichiellaceae 	 unassigned.2
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Pleosporaceae | g__Alternaria.2	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Pleosporaceae 	 g__Alternaria.2
k__Fungi | p__Ascomycota | unassigned | unassigned | unassigned | unassigned.17	k__Fungi 	 p__Ascomycota 	 unassigned 	 unassigned 	 unassigned 	 unassigned.17
k__Fungi | p__Ascomycota | c__Leotiomycetes | Helotiales | f__Helotiales_fam_Incertae_sedis | g__Helotiales_gen_Incertae_sedis.7	k__Fungi 	 p__Ascomycota 	 c__Leotiomycetes 	 Helotiales 	 f__Helotiales_fam_Incertae_sedis 	 g__Helotiales_gen_Incertae_sedis.7
k__Fungi | p__Ascomycota | unassigned | unassigned | unassigned | unassigned.18	k__Fungi 	 p__Ascomycota 	 unassigned 	 unassigned 	 unassigned 	 unassigned.18
k__Fungi | p__Ascomycota | c__Dothideomycetes | Tubeufiales | f__Tubeufiaceae | g__Neohelicomyces	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Tubeufiales 	 f__Tubeufiaceae 	 g__Neohelicomyces
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Phaeosphaeriaceae | unassigned.1	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Phaeosphaeriaceae 	 unassigned.1
k__Fungi | p__Ascomycota | c__Eurotiomycetes | Chaetothyriales | f__Cyphellophoraceae | g__Cyphellophoraceae_gen_Incertae_sedis	k__Fungi 	 p__Ascomycota 	 c__Eurotiomycetes 	 Chaetothyriales 	 f__Cyphellophoraceae 	 g__Cyphellophoraceae_gen_Incertae_sedis
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Pleosporales_fam_Incertae_sedis | g__Aaosphaeria	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Pleosporales_fam_Incertae_sedis 	 g__Aaosphaeria
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.46	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.46
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Lentitheciaceae | unassigned	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Lentitheciaceae 	 unassigned
k__Fungi | p__Ascomycota | c__Sordariomycetes | Sordariales | f__Sordariales_fam_Incertae_sedis | g__Sordariales_gen_Incertae_sedis.3	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Sordariales 	 f__Sordariales_fam_Incertae_sedis 	 g__Sordariales_gen_Incertae_sedis.3
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.48	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.48
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.49	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.49
k__Fungi | p__Ascomycota | c__Sordariomycetes | Hypocreales | f__Bionectriaceae | g__Clonostachys.1	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Hypocreales 	 f__Bionectriaceae 	 g__Clonostachys.1
k__Fungi | p__Ascomycota | c__Eurotiomycetes | Chaetothyriales | f__Herpotrichiellaceae | g__Exophiala.5	k__Fungi 	 p__Ascomycota 	 c__Eurotiomycetes 	 Chaetothyriales 	 f__Herpotrichiellaceae 	 g__Exophiala.5
k__Fungi | p__Ascomycota | c__Sordariomycetes | unassigned | unassigned | unassigned.4	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 unassigned 	 unassigned 	 unassigned.4
k__Fungi | p__Ascomycota | c__Eurotiomycetes | Chaetothyriales | f__Herpotrichiellaceae | g__Herpotrichiellaceae_gen_Incertae_sedis.1	k__Fungi 	 p__Ascomycota 	 c__Eurotiomycetes 	 Chaetothyriales 	 f__Herpotrichiellaceae 	 g__Herpotrichiellaceae_gen_Incertae_sedis.1
k__Fungi | p__Ascomycota | c__Sordariomycetes | Hypocreales | f__Hypocreales_fam_Incertae_sedis | g__Fusariella	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Hypocreales 	 f__Hypocreales_fam_Incertae_sedis 	 g__Fusariella
k__Fungi | p__Ascomycota | unassigned | unassigned | unassigned | unassigned.24	k__Fungi 	 p__Ascomycota 	 unassigned 	 unassigned 	 unassigned 	 unassigned.24
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Didymellaceae | g__Chaetasbolisia.2	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Didymellaceae 	 g__Chaetasbolisia.2
k__Fungi | p__Basidiomycota | c__Agaricomycetes | Cantharellales | f__Ceratobasidiaceae | unassigned.2	k__Fungi 	 p__Basidiomycota 	 c__Agaricomycetes 	 Cantharellales 	 f__Ceratobasidiaceae 	 unassigned.2
k__Fungi | p__Chytridiomycota | c__Rhizophlyctidomycetes | Rhizophlyctidales | f__Rhizophlyctidaceae | g__Rhizophlyctis.1	k__Fungi 	 p__Chytridiomycota 	 c__Rhizophlyctidomycetes 	 Rhizophlyctidales 	 f__Rhizophlyctidaceae 	 g__Rhizophlyctis.1
k__Fungi | p__Fungi_phy_Incertae_sedis | c__Fungi_cls_Incertae_sedis | Fungi_ord_Incertae_sedis | f__Fungi_fam_Incertae_sedis | g__Fungi_gen_Incertae_sedis.28	k__Fungi 	 p__Fungi_phy_Incertae_sedis 	 c__Fungi_cls_Incertae_sedis 	 Fungi_ord_Incertae_sedis 	 f__Fungi_fam_Incertae_sedis 	 g__Fungi_gen_Incertae_sedis.28
k__Fungi | p__Ascomycota | c__Leotiomycetes | Helotiales | f__Vibrisseaceae | g__Vibrisseaceae_gen_Incertae_sedis	k__Fungi 	 p__Ascomycota 	 c__Leotiomycetes 	 Helotiales 	 f__Vibrisseaceae 	 g__Vibrisseaceae_gen_Incertae_sedis
k__Fungi | p__Chytridiomycota | c__Rhizophlyctidomycetes | Rhizophlyctidales | f__Rhizophlyctidaceae | g__Rhizophlyctis.2	k__Fungi 	 p__Chytridiomycota 	 c__Rhizophlyctidomycetes 	 Rhizophlyctidales 	 f__Rhizophlyctidaceae 	 g__Rhizophlyctis.2
k__Fungi | p__Ascomycota | c__Sordariomycetes | Xylariales | f__Apiosporaceae | g__Arthrinium	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Xylariales 	 f__Apiosporaceae 	 g__Arthrinium
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Pleosporaceae | g__Curvularia	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Pleosporaceae 	 g__Curvularia
k__Fungi | p__Ascomycota | c__Eurotiomycetes | Chaetothyriales | f__Herpotrichiellaceae | g__Cladophialophora.1	k__Fungi 	 p__Ascomycota 	 c__Eurotiomycetes 	 Chaetothyriales 	 f__Herpotrichiellaceae 	 g__Cladophialophora.1
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.54	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.54
k__Fungi | p__Chytridiomycota | c__Spizellomycetes | Spizellomycetales | f__Spizellomycetales_fam_Incertae_sedis | g__Spizellomycetales_gen_Incertae_sedis.6	k__Fungi 	 p__Chytridiomycota 	 c__Spizellomycetes 	 Spizellomycetales 	 f__Spizellomycetales_fam_Incertae_sedis 	 g__Spizellomycetales_gen_Incertae_sedis.6
k__Fungi | p__Ascomycota | c__Sordariomycetes | Hypocreales | f__Nectriaceae | unassigned.1	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Hypocreales 	 f__Nectriaceae 	 unassigned.1
k__Fungi | p__Ascomycota | c__Sordariomycetes | Hypocreales | f__Hypocreaceae | g__Trichoderma.1	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Hypocreales 	 f__Hypocreaceae 	 g__Trichoderma.1
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.56	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.56
k__Fungi | p__Fungi_phy_Incertae_sedis | c__Fungi_cls_Incertae_sedis | Fungi_ord_Incertae_sedis | f__Fungi_fam_Incertae_sedis | g__Fungi_gen_Incertae_sedis.32	k__Fungi 	 p__Fungi_phy_Incertae_sedis 	 c__Fungi_cls_Incertae_sedis 	 Fungi_ord_Incertae_sedis 	 f__Fungi_fam_Incertae_sedis 	 g__Fungi_gen_Incertae_sedis.32
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Cucurbitariaceae | g__Pyrenochaetopsis	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Cucurbitariaceae 	 g__Pyrenochaetopsis
k__Fungi | p__Ascomycota | c__Dothideomycetes | Dothideomycetes_ord_Incertae_sedis | f__Dothideomycetes_fam_Incertae_sedis | g__Dothideomycetes_gen_Incertae_sedis.1	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Dothideomycetes_ord_Incertae_sedis 	 f__Dothideomycetes_fam_Incertae_sedis 	 g__Dothideomycetes_gen_Incertae_sedis.1
k__Fungi | p__Basidiomycota | c__Tremellomycetes | Filobasidiales | f__Piskurozymaceae | g__Solicoccozyma	k__Fungi 	 p__Basidiomycota 	 c__Tremellomycetes 	 Filobasidiales 	 f__Piskurozymaceae 	 g__Solicoccozyma
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Phaeosphaeriaceae | g__Sclerostagonospora	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Phaeosphaeriaceae 	 g__Sclerostagonospora
k__Fungi | p__Ascomycota | c__Dothideomycetes | Venturiales | f__Sympoventuriaceae | g__Scolecobasidium	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Venturiales 	 f__Sympoventuriaceae 	 g__Scolecobasidium
k__Fungi | p__Chytridiomycota | c__Spizellomycetes | Spizellomycetales | f__Spizellomycetales_fam_Incertae_sedis | g__Spizellomycetales_gen_Incertae_sedis.8	k__Fungi 	 p__Chytridiomycota 	 c__Spizellomycetes 	 Spizellomycetales 	 f__Spizellomycetales_fam_Incertae_sedis 	 g__Spizellomycetales_gen_Incertae_sedis.8
k__Fungi | p__Ascomycota | c__Dothideomycetes | Botryosphaeriales | f__Botryosphaeriaceae | g__Macrophomina	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Botryosphaeriales 	 f__Botryosphaeriaceae 	 g__Macrophomina
k__Fungi | p__Fungi_phy_Incertae_sedis | c__Fungi_cls_Incertae_sedis | Fungi_ord_Incertae_sedis | f__Fungi_fam_Incertae_sedis | g__Fungi_gen_Incertae_sedis.34	k__Fungi 	 p__Fungi_phy_Incertae_sedis 	 c__Fungi_cls_Incertae_sedis 	 Fungi_ord_Incertae_sedis 	 f__Fungi_fam_Incertae_sedis 	 g__Fungi_gen_Incertae_sedis.34
k__Fungi | p__Basidiomycota | c__Tremellomycetes | Filobasidiales | f__Filobasidiaceae | g__Filobasidium	k__Fungi 	 p__Basidiomycota 	 c__Tremellomycetes 	 Filobasidiales 	 f__Filobasidiaceae 	 g__Filobasidium
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.60	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.60
k__Fungi | p__Basidiomycota | c__Agaricomycetes | Cantharellales | f__Ceratobasidiaceae | g__Ceratobasidium	k__Fungi 	 p__Basidiomycota 	 c__Agaricomycetes 	 Cantharellales 	 f__Ceratobasidiaceae 	 g__Ceratobasidium
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Phaeosphaeriaceae | g__Phaeosphaeriaceae_gen_Incertae_sedis	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Phaeosphaeriaceae 	 g__Phaeosphaeriaceae_gen_Incertae_sedis
k__Fungi | p__Ascomycota | c__Sordariomycetes | Hypocreales | f__Ophiocordycipitaceae | g__Purpureocillium	k__Fungi 	 p__Ascomycota 	 c__Sordariomycetes 	 Hypocreales 	 f__Ophiocordycipitaceae 	 g__Purpureocillium
k__Fungi | p__Fungi_phy_Incertae_sedis | c__Fungi_cls_Incertae_sedis | Fungi_ord_Incertae_sedis | f__Fungi_fam_Incertae_sedis | g__Fungi_gen_Incertae_sedis.35	k__Fungi 	 p__Fungi_phy_Incertae_sedis 	 c__Fungi_cls_Incertae_sedis 	 Fungi_ord_Incertae_sedis 	 f__Fungi_fam_Incertae_sedis 	 g__Fungi_gen_Incertae_sedis.35
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Pleosporales_fam_Incertae_sedis | g__Pleosporales_gen_Incertae_sedis.12	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Pleosporales_fam_Incertae_sedis 	 g__Pleosporales_gen_Incertae_sedis.12
k__Fungi | p__Chytridiomycota | c__Rhizophlyctidomycetes | Rhizophlyctidales | f__Rhizophlyctidaceae | g__Rhizophlyctis.3	k__Fungi 	 p__Chytridiomycota 	 c__Rhizophlyctidomycetes 	 Rhizophlyctidales 	 f__Rhizophlyctidaceae 	 g__Rhizophlyctis.3
k__Fungi | unassigned | unassigned | unassigned | unassigned | unassigned.62	k__Fungi 	 unassigned 	 unassigned 	 unassigned 	 unassigned 	 unassigned.62
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | unassigned | unassigned.3	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 unassigned 	 unassigned.3
k__Fungi | p__Ascomycota | c__Eurotiomycetes | Chaetothyriales | f__Cyphellophoraceae | g__Cyphellophoraceae_gen_Incertae_sedis.1	k__Fungi 	 p__Ascomycota 	 c__Eurotiomycetes 	 Chaetothyriales 	 f__Cyphellophoraceae 	 g__Cyphellophoraceae_gen_Incertae_sedis.1
k__Fungi | p__Basidiomycota | c__Tremellomycetes | Tremellales | f__Bulleribasidiaceae | g__Vishniacozyma.1	k__Fungi 	 p__Basidiomycota 	 c__Tremellomycetes 	 Tremellales 	 f__Bulleribasidiaceae 	 g__Vishniacozyma.1
k__Fungi | p__Ascomycota | c__Dothideomycetes | Pleosporales | f__Neophaeosphaeriaceae | g__Neophaeosphaeria	k__Fungi 	 p__Ascomycota 	 c__Dothideomycetes 	 Pleosporales 	 f__Neophaeosphaeriaceae 	 g__Neophaeosphaeria
