Feature ID	Taxon	Phylum	Algae_group	Class	Order	Family	Genus	Genus_clean	Genus_abundant	species	confidence
1fe48dc9fb8cd7d3d4d410066d52a2d6	d__Eukaryota	Chlorophyta	Green algae	Trebouxiophyceae	 o__Trebouxiophyceae	 f__Trebouxiophyceae	 g__Trebouxiophyceae	unassigned	others		
1fe53b7f0b9a9373592bd73094d8b214	d__Eukaryota	Cercozoa	Other eukaryotes	Imbricatea	 o__Imbricatea	 f__Euglyphida	 g__Trinema	Trinema	others	enchelys	0.709218697
1fe54b4e7398b0948aeb773d0cabde47	d__Eukaryota	Chytridiomycota	Other eukaryotes	Chytridiomycetes	0.726230046				others		
1fe6b92ef1f34014169af57488962445	d__Eukaryota	Ciliophora	Other eukaryotes	Intramacronucleata	 o__Conthreep	 f__Colpodea	0.999940131		others		
1fea2227ef2c4a7756b1e10e763c48a4	d__Eukaryota	Cercozoa	Other eukaryotes	Thecofilosea	 o__Thecofilosea	 f__Thecofilosea	 g__Thecofilosea	metagenome	others		0.895890816
1feb2aa9e3e5cd667ecb9709deb4f55b	d__Eukaryota	Schizoplasmodiida	Other eukaryotes	Schizoplasmodiida	 o__Schizoplasmodiida	 f__Schizoplasmodiida	 g__Phalansterium	Phalansterium	others	sp.	0.99905787
1fef4f6b0c54a3b15c898a0902df3d1a	d__Eukaryota	Rotifera	Other eukaryotes	Bdelloidea	 o__Adinetida	 f__Adinetida	 g__Adinetida		others		
1ff0ef4e5a22d1d5d26dd5ab13241e6f	d__Eukaryota	Basidiomycota	Other eukaryotes	Agaricomycetes	0.990327145				others		
1ff2eb87299032a70ccf4b8adc92a707	d__Eukaryota	unassigned	Other eukaryotes						others		
1ff35a4bb41a0668746612d86153fb30	d__Eukaryota	Apicomplexa	Other eukaryotes	Conoidasida	 o__Gregarinasina	 f__Eugregarinorida	 g__Monocystis	Monocystis	others	agilis	1
1ff389a3daaf1458dffb6452e4954793	d__Eukaryota	SAR	Other eukaryotes	Labyrinthulomycetes	 o__Labyrinthulomycetes	 f__Labyrinthulomycetes	 g__Sorodiplophrys	metagenome	others		0.997104173
1ff4105bb21a435cf7e173b8f7f78802	d__Eukaryota	Holozoa	Other eukaryotes	Choanoflagellida	 o__Craspedida	 f__Salpingoecidae	 g__Salpingoecidae	metagenome	others		0.777952566
1ff599c7a640b23821ee6de149b3b576	d__Eukaryota	Ochrophyta	Other eukaryotes	unassigned					others		
1ff66d2cc715f62a2cd8ed2c3e274967	d__Eukaryota	unassigned	Other eukaryotes						others		
1ff6a7cd8d8483ebf312079dd19300b4	d__Eukaryota	Ciliophora	Other eukaryotes	Intramacronucleata	 o__Conthreep	 f__Colpodea	 g__Colpoda	metagenome	others		0.897952356
1ff8c8b8a9576f63e676c6d88351aed2	d__Eukaryota	Ascomycota	Other eukaryotes	Dothideomycetes	 o__Pleosporales	0.704390814			others		
1ffa0ad9e7571f66784eb8c1d8e97d36	d__Eukaryota	Amoebozoa	Other eukaryotes	Discosea	 o__Vannellida	 f__BIO10-D10	 g__BIO10-D10	Vannella	others	sp.	1
1ffebcc08671737f2dd103b941c43ee6	d__Eukaryota	Holozoa	Other eukaryotes	Choanoflagellida	 o__Craspedida	 f__Salpingoecidae	 g__Salpingoeca		others		
1fff13b277ec88de0bb710b3fd78d0f2	d__Eukaryota	unassigned	Other eukaryotes						others		
2000f8c28b94daa7a1973d68507708e9	d__Eukaryota	Apusomonadidae	Other eukaryotes	Apusomonadidae	 o__Apusomonadidae	 f__Apusomonadidae	 g__Apusomonas	Apusomonas	others	proboscidea	0.887529299
200218dbab75345dc5f25fa5bf26c7c0	d__Eukaryota	Arthropoda	Other eukaryotes	Ellipura	 o__Collembola	 f__Collembola	 g__Collembola	metagenome	others		0.997946866
2002c217379004ef5e871d8e902162d6	d__Eukaryota	Cercozoa	Other eukaryotes	Cercomonadidae	 o__Cercomonadidae	 f__Cercomonadidae	 g__Cercomonas	metagenome	others		0.995707914
20059078805de8e3c857ef51463e5332	d__Eukaryota	Cercozoa	Other eukaryotes	Cercomonadidae	 o__Cercomonadidae	 f__Cercomonadidae	 g__Cercomonas	metagenome	others		0.952046965
200c09648a2288a29573892a8484939e	d__Eukaryota	Ciliophora	Other eukaryotes	Intramacronucleata	0.728794799				others		
200ed48f8fa8465e79be263c91010049	d__Eukaryota	Cercozoa	Other eukaryotes	Glissomonadida	 o__Glissomonadida	 f__Glissomonadida	 g__Heteromita	metagenome	others		0.999945573
201389cb974350174f4026ab70edfe11	d__Eukaryota	unassigned	Other eukaryotes						others		
20147a884de0d60852fe49410c3a5e80	d__Eukaryota	LKM15	Other eukaryotes	LKM15	 o__LKM15	 f__LKM15	 g__LKM15		others		
2017927545ba7f220ae5a191a5e9b67c	d__Eukaryota	unassigned	Other eukaryotes						others		
201a201c9ac3f390b89187b878ffc182	d__Eukaryota	Amoebozoa	Other eukaryotes	Discosea	 o__Vannellida	 f__Vannellida	 g__Vannella	Amoebozoa	others	sp.	0.999696346
201ac0b357191b51ee315c5fa6d312d4	d__Eukaryota	unassigned	Other eukaryotes						others		
201c3226088504096c293cc18e573dfb	d__Eukaryota	Holozoa	Other eukaryotes	Choanoflagellida	 o__Codonosigidae	 f__Codonosigidae	 g__Sphaeroeca	Sphaeroeca	others	volvox	0.97838513
2023726504496946553397e8ebdeeb22	d__Eukaryota	Ascomycota	Other eukaryotes	Lecanoromycetes	0.730702861				others		
2025fce63014b6e60092848dbe5a5505	d__Eukaryota	Cercozoa	Other eukaryotes	Cercomonadidae	 o__Cercomonadidae	 f__Cercomonadidae	 g__Eocercomonas	Eocercomonas	others	sp.	0.999999803
202907b2109770d3628d1f83af533418	d__Eukaryota	unassigned	Other eukaryotes						others		
202a112d0d81cd288650da831531b3f8	d__Eukaryota	Tardigrada	Other eukaryotes	Eutardigrada	 o__Parachela	 f__Parachela	 g__Parachela	Ramazzottius	others	varieornatus	0.999986342
202be8cddf33add7d5158f6e82fda4ac	d__Eukaryota	unassigned	Other eukaryotes						others		
20372c0e22bf837aff9f3341b0743c3b	d__Eukaryota	Nematozoa	Other eukaryotes	Chromadorea	 o__Araeolaimida	 f__Araeolaimida	 g__Araeolaimida	Nematoda	others	environmental	0.755108246
2039bd511ee761b660edd86c33740fcb	d__Eukaryota	Phragmoplastophyta	Land plants	Embryophyta	 o__Pinophyta	 f__Pinophyta	 g__Pinophyta	Pinus	others	taeda	0.923241131
203a300cc9775d4bcf7a30dd51bc621b	d__Eukaryota	unassigned	Other eukaryotes						others		
203a4cc3f088d57cc4baeb6c18c258f1	d__Eukaryota	Diatomea	Other eukaryotes	Bacillariophyceae	 o__Bacillariophyceae	 f__Bacillariophyceae	0.828796082		others		
203af39da37814c75b2e5d404ac15418	d__Eukaryota	Cercozoa	Other eukaryotes	Glissomonadida	 o__Glissomonadida	 f__Glissomonadida	0.993244132		others		
203cb302c72fb6e8fcfd8527b19c2c77	d__Eukaryota	Gracilipodida	Other eukaryotes	Gracilipodida	 o__Gracilipodida	 f__Gracilipodida	 g__Gracilipodida	Flamella	others	pleistocenica	1
203df5786094929cb1ce9136a973516e	d__Eukaryota	Basidiomycota	Other eukaryotes	Tremellomycetes	 o__Cystofilobasidiales	 f__Cystofilobasidiaceae	 g__Cystofilobasidium		others		
2040233c8b6a11510325b7e64b5c5c94	d__Eukaryota	Ciliophora	Other eukaryotes	Postciliodesmatophora	 o__Heterotrichea	 f__Heterotrichea	 g__Blepharisma	Blepharisma	others	sp.	0.995050674
20442a129ca452a430b2fb2a61370154	d__Eukaryota	Chytridiomycota	Other eukaryotes	Chytridiomycetes	 o__Spizellomycetales	 f__Powellomycetaceae	 g__Powellomycetaceae	Powellomyces	others	sp.	0.913590432
20444d8f45fcd8d6f041b3e52b4bd8ba	d__Eukaryota	unassigned	Other eukaryotes						others		
204685e8d3d3fef137140718f0edc7bc	d__Eukaryota	Ascomycota	Other eukaryotes	unassigned					others		
204a11cbe066df3eed1557ecdd7a179c	d__Eukaryota	Ascomycota	Other eukaryotes	Dothideomycetes	 o__Pleosporales	 f__Didymellaceae	 g__Neoascochyta	Neoascochyta	others	exitialis	0.934593409
204ea965d11df80396c7f31cd15225a5	d__Eukaryota	Cercozoa	Other eukaryotes	Glissomonadida	 o__Glissomonadida	 f__Glissomonadida	0.73385455		others		
2055aad83db626e995fa227f4da0ee6a	d__Eukaryota	Basidiomycota	Other eukaryotes	Agaricomycetes	 o__Agaricales	 f__Marasmiaceae	 g__Marasmiaceae	uncultured	others	fungus	0.938702826
2057339ab1d9051e19a6d20628b8109c	d__Eukaryota	Nematozoa	Other eukaryotes	Chromadorea	 o__Monhysterida	 f__Monhysterida	 g__Monhysterida	Tridentulus	others	sp.	0.931981047
205c033e1d5e53450e081e34d6573437	d__Eukaryota	Cercozoa	Other eukaryotes	Incertae_Sedis	 o__Incertae_Sedis	 f__Incertae_Sedis	 g__Gymnophrys	uncultured	others	freshwater	0.943018583
205fbbf731aa4580e1b673fc6f876db4	d__Eukaryota	Ciliophora	Other eukaryotes	Intramacronucleata	 o__Spirotrichea	 f__Hypotrichia	 g__Gonostomum	Cotterillia	others	bromelicola	0.82540818
2061386885f13ced2fe3714b432ebdc2	d__Eukaryota	Ciliophora	Other eukaryotes	Intramacronucleata	 o__Conthreep	 f__Colpodea	 g__uncultured	metagenome	others		0.779689848
20625bf4daf01f34b26e65feaa8333fe	d__Eukaryota	Ochrophyta	Other eukaryotes	Raphidophyceae	 o__Chattonellales	 f__Chattonellales	0.829394624		others		
20646578ac3c5dca6a1e676f24de4ce7	d__Eukaryota	Diatomea	Other eukaryotes	Bacillariophyceae	 o__Bacillariophyceae	 f__Bacillariophyceae	0.868548993		others		
206ac51054b73bc7a9dfe1b96f4b0f19	d__Eukaryota	Arthropoda	Other eukaryotes	Insecta	 o__Hemiptera	 f__Hemiptera	 g__Hemiptera	Aphis	others	citricidus	0.995067961
206e77c07b4e2607bdd702a25107c495	d__Eukaryota	Chlorophyta	Green algae	Trebouxiophyceae	 o__Trebouxiophyceae	 f__Trebouxiophyceae	 g__Trebouxiophyceae	Coccomyxa	others	sp.	0.768940479
206eeebd985456d3607dc2aecdf58409	d__Eukaryota	Ochrophyta	Other eukaryotes	Chrysophyceae	 o__Chromulinales	 f__Chromulinales	 g__Poteriospumella	Spumella-like	others	flagellate	0.963983701
2073c653c9c2572ff285a3e3de38df67	d__Eukaryota	Cercozoa	Other eukaryotes	Glissomonadida	 o__Glissomonadida	 f__Glissomonadida	0.768509517		others		
2074d1ce81ba075cfd850d89c7a345b4	d__Eukaryota	Cercozoa	Other eukaryotes	unassigned					others		
2077480526e462982e232206188a40ca	d__Eukaryota	unassigned	Other eukaryotes						others		
207cd87141e92ba6dd8a1a15402788f8	d__Eukaryota	Basidiomycota	Other eukaryotes	Cystobasidiomycetes	0.896280795				others		
207e6dbb3395b0acaf01a070876ebde7	d__Eukaryota	Cercozoa	Other eukaryotes	Imbricatea	 o__Imbricatea	 f__Euglyphida	 g__Euglypha	Euglypha	others	filifera	0.999996176
207e7f5a36ddebfc50467c411739653a	d__Eukaryota	Ascomycota	Other eukaryotes	Dothideomycetes	 o__Pleosporales	 f__Phaeosphaeriaceae	 g__Ophiosphaerella	Ophiosphaerella	others	herpotricha	0.926874724
207f6c3e1fe556cf5f20a9ed4e3dd950	d__Eukaryota	Cercozoa	Other eukaryotes	unassigned					others		
20843032b0a0af72cf2a39950ad81f2e	d__Eukaryota	Ciliophora	Other eukaryotes	Intramacronucleata	 o__Conthreep	 f__Oligohymenophorea	0.99004913		others		
20980ef493389dfaae9263ef600bbd62	d__Eukaryota	Basidiomycota	Other eukaryotes	Tremellomycetes	 o__Tremellales	 f__Bulleribasidiaceae	 g__Derxomyces	Derxomyces	others	pseudoschimicola	0.858684349
2099050af1e40ae51bcda94d73f2fe35	d__Eukaryota	unassigned	Other eukaryotes						others		
209c12cb8bab29548ed9b01e588141b6	d__Eukaryota	Basidiomycota	Other eukaryotes	Agaricomycetes	0.989948344				others		
209c27033927606d8ce959f376f5e970	d__Eukaryota	Mucoromycota	Other eukaryotes	Incertae_Sedis	 o__Mortierellales	 f__Mortierellaceae	 g__Mortierella	uncultured	others	Eimeriidae	0.815848091
20a2fe6fbece473bb13ed1e732b23cd3	d__Eukaryota	unassigned	Other eukaryotes						others		
20a7a052f8648e8ed2701afdbdbfeaca	d__Eukaryota	Cercozoa	Other eukaryotes	Glissomonadida	 o__Glissomonadida	 f__Glissomonadida	 g__Glissomonadida	metagenome	others		0.911881149
20a8cbb408dc71267d90c293060474d4	d__Eukaryota	Ochrophyta	Other eukaryotes	Chrysophyceae	0.999999909				others		
20adf1b507f16e81845a833574ddae69	d__Eukaryota	Ochrophyta	Other eukaryotes	Xanthophyceae	 o__Mischococcales	 f__Mischococcales	 g__Chlorellidium	Chlorellidium	others	tetrabotrys	0.986677488
20b255dc1c9bf3c209108a068d41ab73	d__Eukaryota	Phragmoplastophyta	Land plants	Embryophyta	 o__Magnoliophyta	 f__Magnoliophyta	 g__Magnoliophyta		others		
20b70c1358ffa3a7d46b95bbc25a71ce	d__Eukaryota	Basidiomycota	Other eukaryotes	Tremellomycetes	 o__Tremellales	 f__Phaeotremellaceae	 g__Phaeotremella	Phaeotremella	others	skinneri	0.902992822
20b765ab8b7894ea1e4577b3e95a22d1	d__Eukaryota	Amoebozoa	Other eukaryotes	Tubulinea	 o__Leptomyxida	 f__Leptomyxida	 g__Leptomyxida	metagenome	others		0.924994981
20b7b3944dd7b105528fa9e3ccfc41a2	d__Eukaryota	Cercozoa	Other eukaryotes	Thecofilosea	 o__Thecofilosea	 f__Thecofilosea	 g__uncultured	metagenome	others		0.999374839
20b9998fa549085dce59683711e8b02d	d__Eukaryota	Chytridiomycota	Other eukaryotes	Chytridiomycetes	0.935482894				others		
20bc5b8f9ca1ba623979a28a2c172fb3	d__Eukaryota	Ascomycota	Other eukaryotes	Leotiomycetes	 o__Helotiales	 f__Helotiaceae	 g__Helotiaceae	uncultured	others	marine	0.899413874
20c39933e39105b6fff126e90eb36ca2	d__Eukaryota	Chlorophyta	Green algae	Chlorophyceae	 o__Chlorophyceae	 f__Chlorophyceae	 g__Chlorophyceae	Eubrownia	Eubrownia	isobilateralis	0.994701193
20c68e79c64f38c1f8e246da94f181fd	d__Eukaryota	Ciliophora	Other eukaryotes	Intramacronucleata	 o__Conthreep	 f__Phyllopharyngea	 g__Phascolodon	Phascolodon	others	vorticella	0.876402341
20c7efce7cedf6c7c46e0b8481ff6a2e	d__Eukaryota	Phragmoplastophyta	Land plants	Embryophyta	 o__Magnoliophyta	 f__Magnoliophyta	 g__Magnoliophyta		others		
20c9e26a96308879922769b4b49c6f57	d__Eukaryota	Basidiomycota	Other eukaryotes	Pucciniomycetes	 o__Pucciniales	 f__Pucciniaceae	 g__Puccinia		others		
20d0909e0e750f328bdd810f3678020c	d__Eukaryota	Cercozoa	Other eukaryotes	unassigned					others		
20d5c43c6b6ea8d559f4bfa25b1bce83	d__Eukaryota	SAR	Other eukaryotes	Labyrinthulomycetes	 o__Labyrinthulomycetes	 f__Labyrinthulomycetes	 g__Sorodiplophrys	Sorodiplophrys	others	stercorea	0.811355947
20d5d58b83caf586fc17eda4e23349cf	d__Eukaryota	Ascomycota	Other eukaryotes	Leotiomycetes	 o__Helotiales	 f__Helotiales	 g__Helotiales	Marssonina	others	brunnea	0.728053035
20d78d962992bd8c0e7cac3cb4c29dfe	d__Eukaryota	Ciliophora	Other eukaryotes	Intramacronucleata	 o__Litostomatea	 f__Haptoria	 g__Phialina	Phialina	others	salinarum	0.857959607
20d8522b5a7a4b84f81a22900ba6e2c1	d__Eukaryota	Holozoa	Other eukaryotes	Choanoflagellida	 o__Craspedida	 f__Salpingoecidae	 g__Salpingoeca	uncultured	others	eukaryote	0.917058731
20e01b9178656de6e01b2a440e63f574	d__Eukaryota	unassigned	Other eukaryotes						others		
20e2d85fd77d823950740132f1397744	d__Eukaryota	Ascomycota	Other eukaryotes	Eurotiomycetes	 o__Onygenales	 f__Gymnoascaceae	 g__Arachniotus	Arachniotus	others	ruber	0.960314807
20e41a07acd4868b96e6d7c9cd760bc7	d__Eukaryota	unassigned	Other eukaryotes						others		
20e549f0f0279ae5c46ab33bd2e8a9a5	d__Eukaryota	unassigned	Other eukaryotes						others		
20e6284097290c2c20901580d7721803	d__Eukaryota	Schizoplasmodiida	Other eukaryotes	Schizoplasmodiida	 o__Schizoplasmodiida	 f__Schizoplasmodiida	 g__Phalansterium	Phalansterium	others	sp.	0.997962021
20e658987a86387b59ed58ab80683173	d__Eukaryota	Protalveolata	Other eukaryotes	unassigned					others		
20e73becea7d26ab22aee0f62a280b8b	d__Eukaryota	Cercozoa	Other eukaryotes	Cercomonadidae	 o__Cercomonadidae	 f__Cercomonadidae	 g__uncultured	metagenome	others		0.970518455
20e90a921abb568704eb3022a96cd652	d__Eukaryota	Cercozoa	Other eukaryotes	Incertae_Sedis	 o__Incertae_Sedis	 f__Incertae_Sedis	 g__Gymnophrys		others		
20eb1549593ec37dac593adefa337a67	d__Eukaryota	Basidiomycota	Other eukaryotes	Agaricomycetes	 o__Auriculariales	 f__Auriculariaceae	 g__Auricularia	Auricularia	others	sp.	0.985143125
20ec622aad8d9016863154d231801d47	d__Eukaryota	Chlorophyta	Green algae	Trebouxiophyceae	 o__Trebouxiophyceae	 f__Trebouxiophyceae	 g__Trebouxiophyceae	Picochlorum	others	eukaryotum	0.700066485
20f0e48db754d42da1ede0fb400e2fbe	d__Eukaryota	Fractovitelliida	Other eukaryotes	Fractovitelliida	 o__Fractovitelliida	 f__Fractovitelliida	 g__Soliformovum	Soliformovum	others	expulsum	0.999873213
20f383799082cd0a4e4ba67b2464bcf8	d__Eukaryota	unassigned	Other eukaryotes						others		
20f744f0b031c0029d5007cf20119b89	d__Eukaryota	Amoebozoa	Other eukaryotes	Tubulinea	 o__Arcellinida	 f__Arcellinida	 g__Arcellinida	metagenome	others		1
20f8a05e03289ae89177bc6cf0edb961	d__Eukaryota	Bicosoecida	Other eukaryotes	unassigned					others		
20fa999aea3e1e98f5f17ca0f966e1f9	d__Eukaryota	Ciliophora	Other eukaryotes	Intramacronucleata	 o__Litostomatea	 f__Haptoria	 g__Arcuospathidium		others		
20fbe8203184f6955a3651e72c6706e0	d__Eukaryota	Peronosporomycetes	Other eukaryotes	Peronosporomycetes	 o__Peronosporomycetes	 f__Peronosporomycetes	0.999995955		others		
20ffa8d7bad7c261921d286849cd8e3c	d__Eukaryota	unassigned	Other eukaryotes						others		
210183a53721f32ae1b46594692354e0	d__Eukaryota	Amoebozoa	Other eukaryotes	Discosea	 o__Vannellida	 f__Vannellida	 g__Protosteliopsis	Vannella	others	sp.	0.897159286
21074db4dc0c6eda5a4136f0db43dba7	d__Eukaryota	unassigned	Other eukaryotes						others		
21076fbdb36326a9927afa744a7c7b10	d__Eukaryota	Cryptophyceae	Other eukaryotes	Cryptophyceae	 o__Cryptophyceae	 f__Cryptophyceae	 g__Goniomonas	Goniomonas	others	sp.	0.99999998
210ac75b7af74ac37323a5640fbc7ad9	d__Eukaryota	Cercozoa	Other eukaryotes	unassigned					others		
210af603879c0a3086b8e70fe6c46773	d__Eukaryota	Chlorophyta	Green algae	Chlorophyceae	 o__Chlorophyceae	 f__Chlorophyceae	 g__Chlorophyceae	unassigned	others		
210c80ad00693ff56b58f89bc2806889	d__Eukaryota	Cercozoa	Other eukaryotes	Cercomonadidae	 o__Cercomonadidae	 f__Cercomonadidae	0.99991282		others		
2110a0d4269570f2569444801608e4b7	d__Eukaryota	Cryptomycota	Other eukaryotes	Incertae_Sedis	 o__Incertae_Sedis	 f__Incertae_Sedis	 g__Rozella	Amoeboradix	others	gromovi	0.727680854
2111246eea57c0de2722da16d7057bbe	d__Eukaryota	Cercozoa	Other eukaryotes	Cercozoa	 o__Cercozoa	 f__Cercozoa	 g__Cercozoa	Nuclearia-like	others	filose	0.994757807
211349364742f97056b38c2a10c7140b	d__Eukaryota	Ascomycota	Other eukaryotes	unassigned					others		
2115c0272c4a126a0fc6a547ea24ceee	d__Eukaryota	Cercozoa	Other eukaryotes	Imbricatea	 o__Imbricatea	 f__Thaumatomonadida	 g__D2P04A09	uncultured	others	marine	0.714553661
2115ce854f6c97f672a30b3090158b59	d__Eukaryota	Cercozoa	Other eukaryotes	Imbricatea	 o__Imbricatea	 f__Euglyphida	 g__Paulinella	Paulinella	others	chromatophora	0.964153993
211630fe33664752290c3e9c02d5904e	d__Eukaryota	Chlorophyta	Green algae	Chlorophyceae	 o__Chlorophyceae	 f__Chlorophyceae	 g__Chlorophyceae	unassigned	others		
21184f30eba3d02e4701bc7812aad472	d__Eukaryota	Nematozoa	Other eukaryotes	Enoplea	 o__Dorylaimia	 f__Dorylaimida	 g__Dorylaimida		others		
211c096bc1b08133d2bdc95b9abc266c	d__Eukaryota	Ascomycota	Other eukaryotes	Dothideomycetes	 o__Pleosporales	 f__Pleosporaceae	 g__Pleospora	Stemphylium	others	vesicarium	0.996249756
21229611faef29ea1c77da8bdb7258a1	d__Eukaryota	Arthropoda	Other eukaryotes	Arachnida	 o__Araneae	 f__Araneae	 g__Araneae	Pardosa	others	pseudoannulata	0.901391411
21241b4a60f244529db843015a007c87	d__Eukaryota	SAR	Other eukaryotes	Labyrinthulomycetes	 o__Labyrinthulomycetes	 f__Labyrinthulomycetes	 g__Sorodiplophrys	metagenome	others		0.999999942
21259a8c75c93a5acbfd66e22081af33	d__Eukaryota	Cercozoa	Other eukaryotes	Cercomonadidae	 o__Cercomonadidae	 f__Cercomonadidae	 g__Cercomonas	metagenome	others		0.72691434
2125f6e714ebed565e78ebb0d7303e17	d__Eukaryota	Bicosoecida	Other eukaryotes	Bicosoecida	 o__Bicosoecida	 f__Bicosoecida	 g__Bicosoecida		others		
2127f72c2bd903eaed2ab66ea110416f	d__Eukaryota	Mucoromycota	Other eukaryotes	Glomeromycetes	 o__Glomerales	 f__Glomeraceae	 g__Funneliformis	Funneliformis	others	mosseae	0.999953374
212852a0959f6666f35f275e345b756d	d__Eukaryota	Cryptomycota	Other eukaryotes	unassigned					others		
2129b51cc3de2838d4f9f05df33d3666	d__Eukaryota	unassigned	Other eukaryotes						others		
212cd30568101d4c28b47387ca0c164a	d__Eukaryota	Basidiomycota	Other eukaryotes	Agaricomycetes	0.998762704				others		
212ea5348d37a6dcb688fbe857ec0b4f	d__Eukaryota	Incertae_Sedis	Other eukaryotes	Incertae_Sedis	 o__Incertae_Sedis	 f__Incertae_Sedis	 g__Incertae_Sedis	metagenome	others		0.999997154
213205e1261b62e8da374a68c5137a92	d__Eukaryota	Ciliophora	Other eukaryotes	Intramacronucleata	 o__Conthreep	 f__Colpodea	 g__Woodruffides	Woodruffides	others	metabolicus	0.999957069
2133481108c8a4c6b1ec3fb58cf1be59	d__Eukaryota	Ciliophora	Other eukaryotes	Intramacronucleata	 o__Conthreep	 f__Colpodea	 g__Colpoda	metagenome	others		0.997912054
21362426a17e0b0b23aa2aa8eb7b1e07	d__Eukaryota	Cercozoa	Other eukaryotes	Imbricatea	 o__Imbricatea	 f__Euglyphida	 g__uncultured	metagenome	others		0.999986423
2137a6e0fb9e65a0ec33413d454ab123	d__Eukaryota	unassigned	Other eukaryotes						others		
213bcec72c84d62d2bead49c29da621e	d__Eukaryota	Basidiomycota	Other eukaryotes	Agaricomycetes	0.999064556				others		
21433a8066038ac930a07ef10d29f10b	d__Eukaryota	Peronosporomycetes	Other eukaryotes	Peronosporomycetes	 o__Peronosporomycetes	 f__Peronosporomycetes	 g__Phytophthora		others		
214419cb26da0a7bb33cb248c65f98f0	d__Eukaryota	unassigned	Other eukaryotes						others		
214cad5f7e42963ed81e98f2448f6f58	d__Eukaryota	Chlorophyta	Green algae	Trebouxiophyceae	 o__Trebouxiophyceae	 f__Trebouxiophyceae	 g__Trebouxiophyceae	Coenocystis	others	inconstans	0.999964198
214ccb77e4a9b22d70dbb5e83b9a80a9	d__Eukaryota	Chlorophyta	Green algae	Chlorophyceae	 o__Chlorophyceae	 f__Chlorophyceae	 g__Chlorophyceae	Chlamydomonadaceae	Chlamydomonadaceae	sp.	0.800144987
214e2913e0f8405105495455882cd3a7	d__Eukaryota	Nucleariidae_and_Fonticula_group	Other eukaryotes	Nucleariidae_and_Fonticula_group	 o__Nucleariidae_and_Fonticula_group	 f__Nucleariidae	 g__Nuclearia	metagenome	others		1
21568bcd45b4adbd9e4edaa62dd906c6	d__Eukaryota	Ochrophyta	Other eukaryotes	Chrysophyceae	 o__Chromulinales	 f__Chromulinales	 g__Poterioochromonas		others		
21580ab568a55364e53e3316f2cdb02b	d__Eukaryota	Cercozoa	Other eukaryotes	Glissomonadida	 o__Glissomonadida	 f__Glissomonadida	 g__uncultured	metagenome	others		0.999999132
21582e2ec54fb3394fbdd7b746a36109	d__Eukaryota	Cercozoa	Other eukaryotes	unassigned					others		
2159656bf93f51bde6db52feb79b9131	d__Eukaryota	unassigned	Other eukaryotes						others		
2159f302a5aaea3e835d9405ef16db49	d__Eukaryota	Cercozoa	Other eukaryotes	Cercomonadidae	 o__Cercomonadidae	 f__Cercomonadidae	 g__Paracercomonas		others		
215b42b51343b4611b725a0c33365ffc	d__Eukaryota	Phragmoplastophyta	Land plants	Embryophyta	0.842298685				others		
215e9e908496b9722727ed269140fde9	d__Eukaryota	Ciliophora	Other eukaryotes	Intramacronucleata	 o__Conthreep	 f__Nassophorea	 g__Leptopharynx	Leptopharynx	others	costatus	0.999999934
