Correlation	core	Site	Category		correlated	not_correlated	proportion	Kingdom
Positive	Propionibacteriales	AMBR-A	Climatic_conditions	Propionibacteriales_AMBR-A	58	1722	3.368176539	Bacteria
Positive	Propionibacteriales	ANGE-A	Climatic_conditions	Propionibacteriales_ANGE-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	ANGE-B	Climatic_conditions	Propionibacteriales_ANGE-B	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	AURE-B	Climatic_conditions	Propionibacteriales_AURE-B	58	1722	3.368176539	Bacteria
Positive	Propionibacteriales	AUZE-A	Climatic_conditions	Propionibacteriales_AUZE-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	AXLE-A	Climatic_conditions	Propionibacteriales_AXLE-A	58	1722	3.368176539	Bacteria
Positive	Propionibacteriales	BACC-A	Climatic_conditions	Propionibacteriales_BACC-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	BAGNB-B	Climatic_conditions	Propionibacteriales_BAGNB-B	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	BANI-A	Climatic_conditions	Propionibacteriales_BANI-A	58	1722	3.368176539	Bacteria
Positive	Propionibacteriales	BANI-B	Climatic_conditions	Propionibacteriales_BANI-B	58	1722	3.368176539	Bacteria
Positive	Propionibacteriales	BANI-C	Climatic_conditions	Propionibacteriales_BANI-C	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	BARA-B	Climatic_conditions	Propionibacteriales_BARA-B	58	1722	3.368176539	Bacteria
Positive	Propionibacteriales	BARA-C	Climatic_conditions	Propionibacteriales_BARA-C	58	1722	3.368176539	Bacteria
Positive	Propionibacteriales	BARC-A	Climatic_conditions	Propionibacteriales_BARC-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	BARR-A	Climatic_conditions	Propionibacteriales_BARR-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	BELC-A	Climatic_conditions	Propionibacteriales_BELC-A	58	1722	3.368176539	Bacteria
Positive	Propionibacteriales	BELC-C	Climatic_conditions	Propionibacteriales_BELC-C	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	BERNA-A	Climatic_conditions	Propionibacteriales_BERNA-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	BESS-A	Climatic_conditions	Propionibacteriales_BESS-A	116	3444	3.368176539	Bacteria
Positive	Propionibacteriales	BOULO-A	Climatic_conditions	Propionibacteriales_BOULO-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	BROU-A	Climatic_conditions	Propionibacteriales_BROU-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	BROU-B	Climatic_conditions	Propionibacteriales_BROU-B	58	1722	3.368176539	Bacteria
Positive	Propionibacteriales	BROU-C	Climatic_conditions	Propionibacteriales_BROU-C	58	1722	3.368176539	Bacteria
Positive	Propionibacteriales	BULA-A	Climatic_conditions	Propionibacteriales_BULA-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	BULE-A	Climatic_conditions	Propionibacteriales_BULE-A	58	1722	3.368176539	Bacteria
Positive	Propionibacteriales	CAMA-C	Climatic_conditions	Propionibacteriales_CAMA-C	58	1722	3.368176539	Bacteria
Positive	Propionibacteriales	CAMA-D	Climatic_conditions	Propionibacteriales_CAMA-D	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	CAMA-E	Climatic_conditions	Propionibacteriales_CAMA-E	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	CAPE-A	Climatic_conditions	Propionibacteriales_CAPE-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	CARL-A	Climatic_conditions	Propionibacteriales_CARL-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	CASS-A	Climatic_conditions	Propionibacteriales_CASS-A	58	1722	3.368176539	Bacteria
Positive	Propionibacteriales	CAST-A	Climatic_conditions	Propionibacteriales_CAST-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	CASTI-A	Climatic_conditions	Propionibacteriales_CASTI-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	CAZA-A	Climatic_conditions	Propionibacteriales_CAZA-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	CEPE-A	Climatic_conditions	Propionibacteriales_CEPE-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	CERN-A	Climatic_conditions	Propionibacteriales_CERN-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	CHEI-A	Climatic_conditions	Propionibacteriales_CHEI-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	CIER-A	Climatic_conditions	Propionibacteriales_CIER-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	CIER-B	Climatic_conditions	Propionibacteriales_CIER-B	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	CIER-C	Climatic_conditions	Propionibacteriales_CIER-C	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	CINT-A	Climatic_conditions	Propionibacteriales_CINT-A	58	1722	3.368176539	Bacteria
Positive	Propionibacteriales	CINT-B	Climatic_conditions	Propionibacteriales_CINT-B	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	CLAR-A	Climatic_conditions	Propionibacteriales_CLAR-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	CLAR-B	Climatic_conditions	Propionibacteriales_CLAR-B	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	CLAR-C	Climatic_conditions	Propionibacteriales_CLAR-C	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	COLO-A	Climatic_conditions	Propionibacteriales_COLO-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	COLO-B	Climatic_conditions	Propionibacteriales_COLO-B	58	1722	3.368176539	Bacteria
Positive	Propionibacteriales	COLO-C	Climatic_conditions	Propionibacteriales_COLO-C	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	COMT-A	Climatic_conditions	Propionibacteriales_COMT-A	58	1722	3.368176539	Bacteria
Positive	Propionibacteriales	CRAN-A	Climatic_conditions	Propionibacteriales_CRAN-A	58	1722	3.368176539	Bacteria
Positive	Propionibacteriales	DAMI-A	Climatic_conditions	Propionibacteriales_DAMI-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	DAMI-B	Climatic_conditions	Propionibacteriales_DAMI-B	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	DAMI-C	Climatic_conditions	Propionibacteriales_DAMI-C	58	1722	3.368176539	Bacteria
Positive	Propionibacteriales	DECA-A	Climatic_conditions	Propionibacteriales_DECA-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	DIEU-A	Climatic_conditions	Propionibacteriales_DIEU-A	58	1722	3.368176539	Bacteria
Positive	Propionibacteriales	ESPE-B	Climatic_conditions	Propionibacteriales_ESPE-B	58	1722	3.368176539	Bacteria
Positive	Propionibacteriales	FAYA-A	Climatic_conditions	Propionibacteriales_FAYA-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	FERR-A	Climatic_conditions	Propionibacteriales_FERR-A	58	1722	3.368176539	Bacteria
Positive	Propionibacteriales	GAIL-A	Climatic_conditions	Propionibacteriales_GAIL-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	GAIL-B	Climatic_conditions	Propionibacteriales_GAIL-B	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	GREZ-A	Climatic_conditions	Propionibacteriales_GREZ-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	JACO-A	Climatic_conditions	Propionibacteriales_JACO-A	58	1722	3.368176539	Bacteria
Positive	Propionibacteriales	JACO-B	Climatic_conditions	Propionibacteriales_JACO-B	58	1722	3.368176539	Bacteria
Positive	Propionibacteriales	JACO-C	Climatic_conditions	Propionibacteriales_JACO-C	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	JULI-A	Climatic_conditions	Propionibacteriales_JULI-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	JUZE-A	Climatic_conditions	Propionibacteriales_JUZE-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	JUZET-A	Climatic_conditions	Propionibacteriales_JUZET-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	JUZET-B	Climatic_conditions	Propionibacteriales_JUZET-B	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	JUZET-C	Climatic_conditions	Propionibacteriales_JUZET-C	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	LABA-A	Climatic_conditions	Propionibacteriales_LABA-A	58	1722	3.368176539	Bacteria
Positive	Propionibacteriales	LABA-B	Climatic_conditions	Propionibacteriales_LABA-B	58	1722	3.368176539	Bacteria
Positive	Propionibacteriales	LABA-C	Climatic_conditions	Propionibacteriales_LABA-C	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	LABAS-A	Climatic_conditions	Propionibacteriales_LABAS-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	LABAS-B	Climatic_conditions	Propionibacteriales_LABAS-B	58	1722	3.368176539	Bacteria
Positive	Propionibacteriales	LABR-A	Climatic_conditions	Propionibacteriales_LABR-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	LACR-A	Climatic_conditions	Propionibacteriales_LACR-A	58	1722	3.368176539	Bacteria
Positive	Propionibacteriales	LACR-C	Climatic_conditions	Propionibacteriales_LACR-C	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	LAGR-A	Climatic_conditions	Propionibacteriales_LAGR-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	LAMA-A	Climatic_conditions	Propionibacteriales_LAMA-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	LAMA-B	Climatic_conditions	Propionibacteriales_LAMA-B	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	LANT-B	Climatic_conditions	Propionibacteriales_LANT-B	58	1722	3.368176539	Bacteria
Positive	Propionibacteriales	LANT-C	Climatic_conditions	Propionibacteriales_LANT-C	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	LANT-D	Climatic_conditions	Propionibacteriales_LANT-D	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	LAUZ-A	Climatic_conditions	Propionibacteriales_LAUZ-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	LECT-A	Climatic_conditions	Propionibacteriales_LECT-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	LECT-B	Climatic_conditions	Propionibacteriales_LECT-B	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	LESP-A	Climatic_conditions	Propionibacteriales_LESP-A	58	1722	3.368176539	Bacteria
Positive	Propionibacteriales	LOUB-A	Climatic_conditions	Propionibacteriales_LOUB-A	58	1722	3.368176539	Bacteria
Positive	Propionibacteriales	LOUB-B	Climatic_conditions	Propionibacteriales_LOUB-B	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	LUNA-A	Climatic_conditions	Propionibacteriales_LUNA-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	LUZE-A	Climatic_conditions	Propionibacteriales_LUZE-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	LUZE-B	Climatic_conditions	Propionibacteriales_LUZE-B	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	LUZE-D	Climatic_conditions	Propionibacteriales_LUZE-D	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	LUZE-E	Climatic_conditions	Propionibacteriales_LUZE-E	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	MARS-A	Climatic_conditions	Propionibacteriales_MARS-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	MARS-B	Climatic_conditions	Propionibacteriales_MARS-B	58	1722	3.368176539	Bacteria
Positive	Propionibacteriales	MASS-A	Climatic_conditions	Propionibacteriales_MASS-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	MEDA-A	Climatic_conditions	Propionibacteriales_MEDA-A	58	1722	3.368176539	Bacteria
Positive	Propionibacteriales	MERE-A	Climatic_conditions	Propionibacteriales_MERE-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	MERE-B	Climatic_conditions	Propionibacteriales_MERE-B	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	MERV-A	Climatic_conditions	Propionibacteriales_MERV-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	MONB-A	Climatic_conditions	Propionibacteriales_MONB-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	MONE-A	Climatic_conditions	Propionibacteriales_MONE-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	MONF-A	Climatic_conditions	Propionibacteriales_MONF-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	MONT-A	Climatic_conditions	Propionibacteriales_MONT-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	MONT-B	Climatic_conditions	Propionibacteriales_MONT-B	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	MONTB-A	Climatic_conditions	Propionibacteriales_MONTB-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	MONTG-B	Climatic_conditions	Propionibacteriales_MONTG-B	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	MONTI-A	Climatic_conditions	Propionibacteriales_MONTI-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	MONTI-B	Climatic_conditions	Propionibacteriales_MONTI-B	58	1722	3.368176539	Bacteria
Positive	Propionibacteriales	MONTM-A	Climatic_conditions	Propionibacteriales_MONTM-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	MONTM-B	Climatic_conditions	Propionibacteriales_MONTM-B	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	MULE-A	Climatic_conditions	Propionibacteriales_MULE-A	58	1722	3.368176539	Bacteria
Positive	Propionibacteriales	NAUV-A	Climatic_conditions	Propionibacteriales_NAUV-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	NAUV-B	Climatic_conditions	Propionibacteriales_NAUV-B	58	1722	3.368176539	Bacteria
Positive	Propionibacteriales	NAUV-C	Climatic_conditions	Propionibacteriales_NAUV-C	58	1722	3.368176539	Bacteria
Positive	Propionibacteriales	NAYR-A	Climatic_conditions	Propionibacteriales_NAYR-A	58	1722	3.368176539	Bacteria
Positive	Propionibacteriales	NAZA-A	Climatic_conditions	Propionibacteriales_NAZA-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	PAMP-A	Climatic_conditions	Propionibacteriales_PAMP-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	PAMP-B	Climatic_conditions	Propionibacteriales_PAMP-B	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	PASD-B	Climatic_conditions	Propionibacteriales_PASD-B	29	861	3.368176539	Bacteria
Positive	Propionibacteriales	PREI-A	Climatic_conditions	Propionibacteriales_PREI-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	PREI-A(2)	Climatic_conditions	Propionibacteriales_PREI-A(2)	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	PUYM-B	Climatic_conditions	Propionibacteriales_PUYM-B	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	RAYR-A	Climatic_conditions	Propionibacteriales_RAYR-A	58	1722	3.368176539	Bacteria
Positive	Propionibacteriales	RAYR-B	Climatic_conditions	Propionibacteriales_RAYR-B	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	REAL-A	Climatic_conditions	Propionibacteriales_REAL-A	58	1722	3.368176539	Bacteria
Positive	Propionibacteriales	ROQU-A	Climatic_conditions	Propionibacteriales_ROQU-A	29	861	3.368176539	Bacteria
Positive	Propionibacteriales	ROQU-B	Climatic_conditions	Propionibacteriales_ROQU-B	58	1722	3.368176539	Bacteria
Positive	Propionibacteriales	SALE-A	Climatic_conditions	Propionibacteriales_SALE-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	SALV-A	Climatic_conditions	Propionibacteriales_SALV-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	SAMA-A	Climatic_conditions	Propionibacteriales_SAMA-A	58	1722	3.368176539	Bacteria
Positive	Propionibacteriales	SAUB-A	Climatic_conditions	Propionibacteriales_SAUB-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	SAUB-B	Climatic_conditions	Propionibacteriales_SAUB-B	58	1722	3.368176539	Bacteria
Positive	Propionibacteriales	SAUB-C	Climatic_conditions	Propionibacteriales_SAUB-C	58	1722	3.368176539	Bacteria
Positive	Propionibacteriales	SAUR-A	Climatic_conditions	Propionibacteriales_SAUR-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	SEIS-A	Climatic_conditions	Propionibacteriales_SEIS-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	SIMO-A	Climatic_conditions	Propionibacteriales_SIMO-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	SORE-A	Climatic_conditions	Propionibacteriales_SORE-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	THOM-A	Climatic_conditions	Propionibacteriales_THOM-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	VALE-A	Climatic_conditions	Propionibacteriales_VALE-A	58	1722	3.368176539	Bacteria
Positive	Propionibacteriales	VICT-C	Climatic_conditions	Propionibacteriales_VICT-C	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	VICT-D	Climatic_conditions	Propionibacteriales_VICT-D	29	861	3.368176539	Bacteria
Positive	Propionibacteriales	VIEL-A	Climatic_conditions	Propionibacteriales_VIEL-A	58	1722	3.368176539	Bacteria
Positive	Propionibacteriales	VILLE-A	Climatic_conditions	Propionibacteriales_VILLE-A	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	VILLE-B	Climatic_conditions	Propionibacteriales_VILLE-B	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	VILLE-C	Climatic_conditions	Propionibacteriales_VILLE-C	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	VILLE-D	Climatic_conditions	Propionibacteriales_VILLE-D	87	2583	3.368176539	Bacteria
Positive	Propionibacteriales	VILLEM-A	Climatic_conditions	Propionibacteriales_VILLEM-A	87	2583	3.368176539	Bacteria
Positive	Burkholderiales	AMBR-A	Climatic_conditions	Burkholderiales_AMBR-A	168	4744	3.541315346	Bacteria
Positive	Burkholderiales	ANGE-A	Climatic_conditions	Burkholderiales_ANGE-A	252	7116	3.541315346	Bacteria
Positive	Burkholderiales	ANGE-B	Climatic_conditions	Burkholderiales_ANGE-B	252	7116	3.541315346	Bacteria
Positive	Burkholderiales	AURE-B	Climatic_conditions	Burkholderiales_AURE-B	168	4744	3.541315346	Bacteria
Positive	Burkholderiales	AUZE-A	Climatic_conditions	Burkholderiales_AUZE-A	252	7116	3.541315346	Bacteria
Positive	Burkholderiales	AXLE-A	Climatic_conditions	Burkholderiales_AXLE-A	168	4744	3.541315346	Bacteria
Positive	Burkholderiales	BACC-A	Climatic_conditions	Burkholderiales_BACC-A	252	7116	3.541315346	Bacteria
Positive	Burkholderiales	BAGNB-B	Climatic_conditions	Burkholderiales_BAGNB-B	252	7116	3.541315346	Bacteria
Positive	Burkholderiales	BANI-A	Climatic_conditions	Burkholderiales_BANI-A	168	4744	3.541315346	Bacteria
Positive	Burkholderiales	BANI-B	Climatic_conditions	Burkholderiales_BANI-B	168	4744	3.541315346	Bacteria
Positive	Burkholderiales	BANI-C	Climatic_conditions	Burkholderiales_BANI-C	252	7116	3.541315346	Bacteria
Positive	Burkholderiales	BARA-B	Climatic_conditions	Burkholderiales_BARA-B	168	4744	3.541315346	Bacteria
Positive	Burkholderiales	BARA-C	Climatic_conditions	Burkholderiales_BARA-C	168	4744	3.541315346	Bacteria
Positive	Burkholderiales	BARC-A	Climatic_conditions	Burkholderiales_BARC-A	252	7116	3.541315346	Bacteria
Positive	Burkholderiales	BARR-A	Climatic_conditions	Burkholderiales_BARR-A	252	7116	3.541315346	Bacteria
Positive	Burkholderiales	BELC-A	Climatic_conditions	Burkholderiales_BELC-A	168	4744	3.541315346	Bacteria
Positive	Burkholderiales	BELC-C	Climatic_conditions	Burkholderiales_BELC-C	252	7116	3.541315346	Bacteria
Positive	Burkholderiales	BERNA-A	Climatic_conditions	Burkholderiales_BERNA-A	252	7116	3.541315346	Bacteria
Positive	Burkholderiales	BESS-A	Climatic_conditions	Burkholderiales_BESS-A	336	9488	3.541315346	Bacteria
Positive	Burkholderiales	BOULO-A	Climatic_conditions	Burkholderiales_BOULO-A	252	7116	3.541315346	Bacteria
Positive	Burkholderiales	BROU-A	Climatic_conditions	Burkholderiales_BROU-A	252	7116	3.541315346	Bacteria
Positive	Burkholderiales	BROU-B	Climatic_conditions	Burkholderiales_BROU-B	168	4744	3.541315346	Bacteria
Positive	Burkholderiales	BROU-C	Climatic_conditions	Burkholderiales_BROU-C	168	4744	3.541315346	Bacteria
Positive	Burkholderiales	BULA-A	Climatic_conditions	Burkholderiales_BULA-A	252	7116	3.541315346	Bacteria
Positive	Burkholderiales	BULE-A	Climatic_conditions	Burkholderiales_BULE-A	168	4744	3.541315346	Bacteria
Positive	Burkholderiales	CAMA-C	Climatic_conditions	Burkholderiales_CAMA-C	168	4744	3.541315346	Bacteria
Positive	Burkholderiales	CAMA-D	Climatic_conditions	Burkholderiales_CAMA-D	252	7116	3.541315346	Bacteria
Positive	Burkholderiales	CAMA-E	Climatic_conditions	Burkholderiales_CAMA-E	252	7116	3.541315346	Bacteria
Positive	Burkholderiales	CAPE-A	Climatic_conditions	Burkholderiales_CAPE-A	252	7116	3.541315346	Bacteria
Positive	Burkholderiales	CARL-A	Climatic_conditions	Burkholderiales_CARL-A	252	7116	3.541315346	Bacteria
Positive	Burkholderiales	CASS-A	Climatic_conditions	Burkholderiales_CASS-A	168	4744	3.541315346	Bacteria
Positive	Burkholderiales	CAST-A	Climatic_conditions	Burkholderiales_CAST-A	252	7116	3.541315346	Bacteria
Positive	Burkholderiales	CASTI-A	Climatic_conditions	Burkholderiales_CASTI-A	252	7116	3.541315346	Bacteria
