Var1	core	number_sites	mean	sd	se	Kingdom
e8c642730262a2a5ed2a848fc807cad3	Solirubrobacterales	1	0.001745505	NA	NA	Bacteria
5c9ce3e64e689c3bc30270b27f5f0378	Burkholderiales	2	0.001072856	0.000776692	0.000549204	Bacteria
910e1f7bfb116bfe7877fe1e90b9fcfb	Rhizobiales	2	0.001239107	0.000742519	0.00052504	Bacteria
a02ec73c0fd9067f4ca7be3d5b46adf3	Microtrichales	1	0.00429461	NA	NA	Bacteria
d6b5ac7d3dbc1a0686484dc6d184e7e7	Rhizobiales	1	0.002106816	NA	NA	Bacteria
85e1b7ef32d8d27c3bf9202a4b90beea	Solirubrobacterales	1	0.004104248	NA	NA	Bacteria
379591b82ea8a1d5d81103c9ca2d88f6	Rhizobiales	1	0.001937046	NA	NA	Bacteria
c9490135801d6ead6cf7c239113f21ba	Propionibacteriales	1	0.001937046	NA	NA	Bacteria
3d63b3104e9402315a03cefdb15c2b8b	Propionibacteriales	1	0.002179014	NA	NA	Bacteria
231b44aea4520c25f3ed3cf945f1d45b	Sphingomonadales	1	0.002886419	NA	NA	Bacteria
5c34e3e756434c626d9474941bedc9c9	Propionibacteriales	1	0.006763612	NA	NA	Bacteria
1985dd7a4c0aca36dd732cc0f130a090	Burkholderiales	1	0.002710762	NA	NA	Bacteria
00c6f7bb4f45d81e2473a22ff6ac8905	Solirubrobacterales	1	0.001944579	NA	NA	Bacteria
4b503913d7ea61be2e46d49dcd1b98b3	Burkholderiales	1	0.002714072	NA	NA	Bacteria
499d3448912c27c47cf9b9eb33c46f52	Propionibacteriales	1	0.001893401	NA	NA	Bacteria
bbd7b0e9ce9960bda78182cbb2d61225	Rhizobiales	1	0.002937289	NA	NA	Bacteria
573a46ece8cb373c2cbaddc05892b9ae	Microtrichales	1	0.001368925	NA	NA	Bacteria
fd8cd6431286b058549a6bc56c111462	Sphingomonadales	1	0.002826056	NA	NA	Bacteria
2a55bd5b56ecab389eb7f4b45ba7719d	Caulobacterales	1	0.001536098	NA	NA	Bacteria
951dc6c45029faf3937be4b8b7023e6c	Propionibacteriales	1	0.00314021	NA	NA	Bacteria
342b13ebd603e29cffb38c30b2db0b9e	Rhizobiales	2	0.000997117	0.000391984	0.000277174	Bacteria
332ab018086af0ed05dba20e51ed7b27	Caulobacterales	1	0.005398111	NA	NA	Bacteria
8051d4f42ad65401a0b5d9ca1b33cc6b	Sphingomonadales	1	0.00363901	NA	NA	Bacteria
4a87f66ec3d95fbf8a55db181496a16b	Microtrichales	3	0.000740501	0.000305844	0.000176579	Bacteria
a7d8463578366063e5184ffe3913b548	Solirubrobacterales	1	0.002184599	NA	NA	Bacteria
3edd86256d23e62181e9dc45bf4408b3	Sphingomonadales	1	0.004641448	NA	NA	Bacteria
2642ee2b06ec482aff01001d26cef30e	Sphingomonadales	1	0.002207749	NA	NA	Bacteria
618a5728e3828b6274b834ade41779c6	Rhizobiales	1	0.002618487	NA	NA	Bacteria
833dad8aa92859d8cc03347e72f0db50	Solirubrobacterales	1	0.002734482	NA	NA	Bacteria
a6c870f662c8b5973b42e28059cfb13d	Burkholderiales	1	0.002849003	NA	NA	Bacteria
74f71aff035cf7b72947ab854d75081f	Sphingomonadales	1	0.002849003	NA	NA	Bacteria
92c7b16a7508ad73384b9805f0a47229	Rhizobiales	1	0.002476167	NA	NA	Bacteria
3c699b60c58486133f9dcf48e1d024ab	Propionibacteriales	1	0.002013085	NA	NA	Bacteria
289483fccbbe27dc1ab0db9cbc56d747	Propionibacteriales	2	0.000987366	0.00039992	0.000282786	Bacteria
f46321378b9709d2b46534d4a286b3fe	Sphingomonadales	1	0.005234232	NA	NA	Bacteria
ca2fd3aa997d8b154663a9562f84081e	Propionibacteriales	1	0.002580312	NA	NA	Bacteria
63eba75afe66e3f3b0ca7bc652c5ea05	Propionibacteriales	1	0.002580312	NA	NA	Bacteria
e76e9a95d2b804cafb27055f0869c260	Rhizobiales	1	0.002574334	NA	NA	Bacteria
b53d09b9f2057a6599469ce42c60f36b	Solirubrobacterales	1	0.001843998	NA	NA	Bacteria
f2684b0ccbe396535e90ec4c6529f1f8	Burkholderiales	1	0.001843998	NA	NA	Bacteria
5ff650b383aa6af0d7f4888d335dffea	Burkholderiales	1	0.001484891	NA	NA	Bacteria
e3881e4f4034f45d202d4efa572a634a	Solirubrobacterales	1	0.001484891	NA	NA	Bacteria
7140e9efdc1e0606f24fb72e9b9624b0	Rhizobiales	1	0.002218525	NA	NA	Bacteria
01ae6fd276ec9a1e6d8b83b3d4367798	Propionibacteriales	1	0.004082466	NA	NA	Bacteria
7343ef7189f71ae7673530d8c15218d4	Burkholderiales	1	0.001744287	NA	NA	Bacteria
45951f81fb72cfb543d83959dcbb7ecc	Sphingomonadales	1	0.00190096	NA	NA	Bacteria
894e662c9b1b32519256042f1e14f6df	Rhizobiales	1	0.006365372	NA	NA	Bacteria
e337ac19088c8780ab240fbf907684ca	Rhizobiales	1	0.003127443	NA	NA	Bacteria
837008aba52a05ed310842a78b84494e	Sphingomonadales	1	0.002866151	NA	NA	Bacteria
d41daa5d9070d4b909446de4892f50a3	Rhizobiales	1	0.002866151	NA	NA	Bacteria
1d7fed4ed779bfa15312145b7a5e72e7	Sphingomonadales	1	0.001290239	NA	NA	Bacteria
03785ae920245b1b0566816fd3ffbf97	Rhizobiales	1	0.00125502	NA	NA	Bacteria
a098164b7e61b2de0ba9e3bab117def6	Burkholderiales	1	0.004775549	NA	NA	Bacteria
b32289df570660294afb12fd748c686e	Solirubrobacterales	1	0.002190341	NA	NA	Bacteria
25d4dd160c435302598f6c6c92ddb638	Rhizobiales	1	0.002045408	NA	NA	Bacteria
da1f79d0afb160988ee78812ca49e43d	Propionibacteriales	2	0.000866215	0.0001469	0.000103874	Bacteria
ee472177c7b62c3b1237cde84f7c4077	Sphingomonadales	1	0.002159128	NA	NA	Bacteria
f8f497a432e7560744f4530fdcf769e4	Burkholderiales	1	0.002510986	NA	NA	Bacteria
5cf635fec3be2f48a25050027aa646e0	Burkholderiales	1	0.002292264	NA	NA	Bacteria
75eb8a8fbcecb7d6433e0d33f6086041	Caulobacterales	1	0.002292264	NA	NA	Bacteria
17b7d3105685177a558a8cfeed07f82a	Solirubrobacterales	1	0.002282063	NA	NA	Bacteria
d224b55f3210de86bbc2e5e7b6d3e6f4	Burkholderiales	1	0.005130836	NA	NA	Bacteria
6f686cee28dad25798e5669407397246	Rhizobiales	1	0.002317229	NA	NA	Bacteria
9c7da7e9ebcbb8762feb5b7412da692e	Rhizobiales	1	0.00194742	NA	NA	Bacteria
b98f4f26e077f25d38b27eecf0b7a91d	Burkholderiales	1	0.003472222	NA	NA	Bacteria
0efd68369295b2a9676dfcfca61066e1	Rhizobiales	1	0.002411382	NA	NA	Bacteria
8769d6483d2c06d84826a09d860b7345	Sphingomonadales	1	0.006379585	NA	NA	Bacteria
716f01c1e32aa95c1fa501112d570b79	Sphingomonadales	1	0.002462145	NA	NA	Bacteria
74a678183493c76f18bcd86ce0d3e27b	Rhizobiales	1	0.002394923	NA	NA	Bacteria
cf78898a908738ff3252d02334ea5dc7	Sphingomonadales	1	0.002369668	NA	NA	Bacteria
564d381acd79bebaf9cc8f109d09ff66	Rhizobiales	1	0.001451695	NA	NA	Bacteria
21e913808ab4fbea0f940e7f62c08fea	Propionibacteriales	1	0.003360215	NA	NA	Bacteria
e6b12ab2f51405cf66ed70b595355f27	Sphingomonadales	1	0.0009993	NA	NA	Bacteria
086f066de84b40e9232ad7033b640982	Rhizobiales	1	0.0009993	NA	NA	Bacteria
823d43f9765034017820d155a73bec0a	Rhizobiales	1	0.001064	NA	NA	Bacteria
69702b92a11735fe149bbf854f483543	Burkholderiales	1	0.002022654	NA	NA	Bacteria
67b493e738044f856b69faf2cfa83e10	Rhizobiales	1	0.002072754	NA	NA	Bacteria
5848c34029ce6dc6a7a21f1bcd5a7b3f	Solirubrobacterales	1	0.001968892	NA	NA	Bacteria
2429fe2f2f475c1c961e2996ec47b6fc	Sphingomonadales	1	0.001968892	NA	NA	Bacteria
ca34db30d879d535413964fb786e300a	Sphingomonadales	1	0.002493144	NA	NA	Bacteria
bf1c8a62f84f15d78b3efd20357a9539	Solirubrobacterales	1	0.002285714	NA	NA	Bacteria
96993ac65c8d8e48582acfbe60a9ae55	Rhizobiales	1	0.002285714	NA	NA	Bacteria
8cf2580455f56acdca8919e89a960841	Solirubrobacterales	1	0.005738881	NA	NA	Bacteria
33934124d7686cc156794f3809d310ec	Propionibacteriales	1	0.002577652	NA	NA	Bacteria
2452f2497014334fe65ed27960ae741a	Caulobacterales	1	0.001898975	NA	NA	Bacteria
17de8dae0ff8e97b7b24eebd36ebf0ef	Sphingomonadales	1	0.005599104	NA	NA	Bacteria
6531a45f667ce32413685f4c37fe28be	Rhizobiales	1	0.003146633	NA	NA	Bacteria
df22d8832387b34c6a523c3ee7761d6a	Propionibacteriales	2	0.000805312	0.000353354	0.000249859	Bacteria
245853b7c7a597989d83b265ee68098b	Solirubrobacterales	1	0.002672011	NA	NA	Bacteria
4839733f921e3bd60cd65299861207e1	Sphingomonadales	1	0.005200208	NA	NA	Bacteria
298cd4a480e2d7ee1e161c4f2fa822db	Burkholderiales	1	0.001146329	NA	NA	Bacteria
cc69d5622460e3ea77f4567b7ee0f9fb	Burkholderiales	1	0.002197802	NA	NA	Bacteria
0d0d7f98a805221e07e59ad7800d24c3	Solirubrobacterales	1	0.002197802	NA	NA	Bacteria
6f474a347c26be0b0a2bb1810655666d	Burkholderiales	1	0.001507386	NA	NA	Bacteria
ab7807338d8540ac9566aed0a3a40756	Rhizobiales	1	0.001824818	NA	NA	Bacteria
6f2ae716564a4ce2ee5e702e73704fe7	Rhizobiales	1	0.001697217	NA	NA	Bacteria
df0d5f478969adccd358d389ae4266dc	Rhizobiales	1	0.001697217	NA	NA	Bacteria
777b832de8910cf097d8b70e7f103c1b	Rhizobiales	1	0.001837729	NA	NA	Bacteria
d13084b5f8fb5a095a07984b348b4430	Caulobacterales	1	0.001837729	NA	NA	Bacteria
b169b8993ab2e45d34ed51f362738dfc	Burkholderiales	1	0.001837729	NA	NA	Bacteria
a2fca8d932b03366c0417da7d0bfbce6	Solirubrobacterales	1	0.002320993	NA	NA	Bacteria
6f4d495a6004071e817ff40eafc47047	Burkholderiales	1	0.001117647	NA	NA	Bacteria
a2d6b2c8b7193083dfdebb2155efa3f8	Burkholderiales	1	0.00295858	NA	NA	Bacteria
57c0013eeaff4fa3091c24aabf4c01e8	Burkholderiales	1	0.00295858	NA	NA	Bacteria
f7a344a5f505b6b0b9ff6e65c10eca54	Burkholderiales	1	0.002509908	NA	NA	Bacteria
ecabd901a5b7faadd9acb7b95e47f346	Propionibacteriales	1	0.003176195	NA	NA	Bacteria
a2785e64f54e3ab4a6e8780b59d176b5	Rhizobiales	1	0.004364806	NA	NA	Bacteria
cac24b927c0881d93fa272118ddcfb37	Caulobacterales	1	0.001929326	NA	NA	Bacteria
ab833a276a1baeec8da5dc9d478ad42c	Rhizobiales	1	0.002192729	NA	NA	Bacteria
709c6b476c2bdfea62268e7a9f5a58a9	Rhizobiales	2	0.001279439	0.000367429	0.000259812	Bacteria
ac93124966d105a4db993b88490315e5	Caulobacterales	1	0.003027888	NA	NA	Bacteria
2b940438e8f039eb9c5eb5385f4338c9	Caulobacterales	1	0.001391534	NA	NA	Bacteria
3d05ee88fbd50f64971a6866b8035eed	Solirubrobacterales	1	0.001391534	NA	NA	Bacteria
5ef77cb56d35eae97fa54df5a92db347	Burkholderiales	1	0.001391534	NA	NA	Bacteria
a743a523e7f8a3a5d23e18d0456cf541	Microtrichales	1	0.001515514	NA	NA	Bacteria
3a32e548353a557112b965492970be9c	Burkholderiales	1	0.001515514	NA	NA	Bacteria
ba9a6cd7337b0aa55217fd08a6f309dd	Sphingomonadales	2	0.001317111	0.001334491	0.000943628	Bacteria
a0368b372a8a6f424bcda1d9120de97f	Burkholderiales	1	0.003196501	NA	NA	Bacteria
1c166f75a31b0f9f642a05b8c318e422	Propionibacteriales	1	0.001231097	NA	NA	Bacteria
afe4e23578340fc38c2115ddd5eed2ea	Rhizobiales	3	0.000675826	0.000261831	0.000151168	Bacteria
698408317dea0e4c0149184ef60b0161	Sphingomonadales	2	0.001288206	0.001257729	0.000889349	Bacteria
40c8dea7c12f3c255e236aa41aa39f1d	Rhizobiales	1	0.001464242	NA	NA	Bacteria
fd6754d233114c974b9198ebfc05cdf4	Sphingomonadales	1	0.001464242	NA	NA	Bacteria
729c610c97763d8cd6fbae07146c1b7d	Solirubrobacterales	2	0.001172483	0.000693394	0.000490303	Bacteria
21d4bc7fbbeb97142dede180647bef3d	Rhizobiales	1	0.001626295	NA	NA	Bacteria
fd41b305452ac54d6d5389ef1bc096c0	Rhizobiales	1	0.002669289	NA	NA	Bacteria
7d53e39160ddbc41a06444f33101ef45	Caulobacterales	2	0.001225053	8.87E-05	6.27E-05	Bacteria
86bc59049d17d7ea716b058508184e59	Propionibacteriales	1	0.00188212	NA	NA	Bacteria
be1b0b8c755a9cd1bc97f5df8c7ac050	Rhizobiales	1	0.002059621	NA	NA	Bacteria
59b9bfd9d6e2a1fc2f4f82b0b5bc4aff	Sphingomonadales	2	0.000914799	0.00052721	0.000372794	Bacteria
35d51113cdc4785937edfcfa55989dbe	Burkholderiales	1	0.002059621	NA	NA	Bacteria
dad0b7d9b7774436f42153369b7e3ce6	Sphingomonadales	1	0.001578466	NA	NA	Bacteria
e9c8304effb5153f05a466d5a4edfb5e	Propionibacteriales	1	0.001578466	NA	NA	Bacteria
f14e0c84dd13d26b17ee01bf5e4a034e	Rhizobiales	1	0.001796351	NA	NA	Bacteria
09c3c44edd730c4fae42cffd1a764665	Rhizobiales	1	0.00174793	NA	NA	Bacteria
9ebb6e761807532fcec39b07831d2e3c	Rhizobiales	1	0.003411131	NA	NA	Bacteria
c0b0800154ee31da449fef801a46041f	Rhizobiales	1	0.001610306	NA	NA	Bacteria
2d556d06839ace2b9c6d6390b2c2fabf	Solirubrobacterales	1	0.001719613	NA	NA	Bacteria
0b90cb1005d8c89ff453c7d38674c4a1	Burkholderiales	1	0.001636943	NA	NA	Bacteria
986824e583acefd6055c3bd4bcb3a56f	Burkholderiales	2	0.001018524	0.000213992	0.000151315	Bacteria
17ba084b082ca696e1ba036e3303ac9a	Propionibacteriales	2	0.000780189	9.98E-05	7.06E-05	Bacteria
06bc1caa3268095ea1f2360ce4e1eb63	Solirubrobacterales	3	0.00055495	9.46E-05	5.46E-05	Bacteria
d0cd578d87ad4f1769e4a5004814b272	Sphingomonadales	1	0.002999211	NA	NA	Bacteria
76eca38d0fbd019ed2d28c67a64cdd96	Sphingomonadales	1	0.002662556	NA	NA	Bacteria
825adcfee2a332d38427a764e6bd147c	Propionibacteriales	2	0.00118242	0.000309607	0.000218926	Bacteria
672c8fea1af632510730b2308f251efa	Sphingomonadales	1	0.002909202	NA	NA	Bacteria
5a1e502b31da7fee96d844ffd71d02f5	Burkholderiales	1	0.005241379	NA	NA	Bacteria
4710e6af9bea3b9f760b3bfcc025fcbf	Sphingomonadales	1	0.003196501	NA	NA	Bacteria
bad222d25db7e6c3839faba29ebb7551	Burkholderiales	1	0.001987864	NA	NA	Bacteria
2c23ad672dfca438fcf21415012534e2	Rhizobiales	2	0.000895432	0.000310523	0.000219573	Bacteria
000fe6d723a196a46df586acdc32c1fd	Rhizobiales	1	0.001706945	NA	NA	Bacteria
2b3dcdb4e609d76dd033b25c6e224e32	Burkholderiales	1	0.001706945	NA	NA	Bacteria
85838613fb10326821af90daf43bf052	Rhizobiales	1	0.002468174	NA	NA	Bacteria
c284c97fa42133429b492e273bbfd7b5	Rhizobiales	2	0.001424626	0.000615322	0.000435098	Bacteria
8370351748177fb9ee428c67538c9776	Microtrichales	1	0.001665206	NA	NA	Bacteria
b2711509428b8b7b96792dc869f9c3f5	Burkholderiales	2	0.001704081	0.000967964	0.000684454	Bacteria
2cd2e20d765928aa48692013ebff5d96	Rhizobiales	1	0.001616059	NA	NA	Bacteria
1e02a50ac57c92899de94d00f9f945dc	Burkholderiales	1	0.001616059	NA	NA	Bacteria
dbb3d052b17d277ced9f8fa72d8d25f6	Rhizobiales	2	0.001162555	0.001031799	0.000729592	Bacteria
cf6ad5f09822b4004802084a5ca30aca	Solirubrobacterales	1	0.001854201	NA	NA	Bacteria
b368a21a8fbd1f1c4b8251c8b91f2d69	Rhizobiales	1	0.001854201	NA	NA	Bacteria
e2a6f47bfeb27aed414c94e922046e6a	Rhizobiales	1	0.001854201	NA	NA	Bacteria
a504f6a37aa769feab7a7b48dfad8cb5	Rhizobiales	2	0.00110636	0.000290563	0.000205459	Bacteria
916b885c4f3998388e671d3be8d0abd6	Sphingomonadales	1	0.002289157	NA	NA	Bacteria
6602c3e01998b1306d9c5db925a89c2b	Burkholderiales	1	0.001511055	NA	NA	Bacteria
2d96cc97e63152ee45d48ae9cfcc6eb3	Burkholderiales	2	0.000910086	0.00043435	0.000307132	Bacteria
dec1dfa35ae04def35156cc311a015d9	Sphingomonadales	2	0.001999414	0.001526061	0.001079088	Bacteria
ba2b6d3b83e97f4d8a6d5c04bb351330	Rhizobiales	1	0.001524513	NA	NA	Bacteria
99aff358a663a749d8aaba1e0125453a	Propionibacteriales	2	0.000773372	7.25E-05	5.12E-05	Bacteria
36a2ba9e28a2c8c3f15614eb3bbd63ba	Rhizobiales	1	0.003518519	NA	NA	Bacteria
c59f88c80a721c0f2d0d5b60130a1776	Caulobacterales	1	0.002208019	NA	NA	Bacteria
221828c828da7718e269493f462012fd	Caulobacterales	2	0.00069761	0.00018341	0.000129691	Bacteria
1f4e042e84257883f9779000a8bc0329	Rhizobiales	1	0.001225648	NA	NA	Bacteria
85e944919730d609ff570845bed0ed63	Propionibacteriales	1	0.00081284	NA	NA	Bacteria
692c38b7ddccef107b3619343f7fba6c	Rhizobiales	1	0.002378866	NA	NA	Bacteria
11ffa165f8c2ad334bb79d1f0cde6ce1	Sphingomonadales	1	0.002492457	NA	NA	Bacteria
918652158428c0d2cd87451ac5151d43	Sphingomonadales	1	0.002727534	NA	NA	Bacteria
ef0d59483cce960504655b11640c1aa9	Propionibacteriales	1	0.003218702	NA	NA	Bacteria
1ee37494416a38bf74ed53e0306e53de	Sphingomonadales	2	0.000640293	0.000265088	0.000187446	Bacteria
91d79253c3f883e595fd63b95bf1ee8b	Rhizobiales	1	0.001781194	NA	NA	Bacteria
49d493270b86a14deb3b8a11ca97b89e	Rhizobiales	1	0.002812731	NA	NA	Bacteria
84e476f9283ee6613c6d9bfda5c08d7f	Rhizobiales	2	0.001601352	0.000247642	0.00017511	Bacteria
7f399dbebee7e1caac0ff7a7e3f58dd1	Sphingomonadales	1	0.004764293	NA	NA	Bacteria
78d26fd8d8f813f17130b3705446e473	Solirubrobacterales	1	0.00492228	NA	NA	Bacteria
1a4f08ec268bf3df66d4acdcb734162e	Rhizobiales	1	0.001795163	NA	NA	Bacteria
de01ed4ec7a60bf26eead8bd69789e17	Burkholderiales	5	0.000573304	0.00022364	0.000100015	Bacteria
20d535296ac49e2617127e5f1b5335fc	Sphingomonadales	1	0.002083105	NA	NA	Bacteria
bb8a4b64f2fa02dd83d137b4f8639388	Sphingomonadales	1	0.002083105	NA	NA	Bacteria
e450572b64923b3ca62db13f28cf24b2	Burkholderiales	1	0.003251754	NA	NA	Bacteria
b99a5a8924c6a3c4800c522a87977b29	Caulobacterales	1	0.002420691	NA	NA	Bacteria
ad6d63e3bb278ae9da9c046bac10970a	Microtrichales	2	0.000843983	5.28E-06	3.74E-06	Bacteria
a43dd698547a510542453ed3d090de0f	Solirubrobacterales	1	0.001995589	NA	NA	Bacteria
c8317f11891e8ff440f9796782ee1f9a	Sphingomonadales	1	0.001812631	NA	NA	Bacteria
621ad4c485668ed6ce525fb6a89a12c7	Sphingomonadales	1	0.001812631	NA	NA	Bacteria
c9e30ac6331ca16f72bf04766a9d9790	Solirubrobacterales	1	0.001840194	NA	NA	Bacteria
395c81b8fb639fc7ec48f225275e4ffe	Rhizobiales	1	0.004208195	NA	NA	Bacteria
38b37fe020e3921ccef020a2e53a2aa3	Sphingomonadales	1	0.002963656	NA	NA	Bacteria
2f5f25968e37c2af5c7bd44c0e3636d5	Caulobacterales	1	0.003184713	NA	NA	Bacteria
3f4099a1ea3afa6b27a98594d07fbb13	Sphingomonadales	1	0.003184713	NA	NA	Bacteria
2b95a49bd74f79df1eff17eea2c985eb	Microtrichales	1	0.003184713	NA	NA	Bacteria
80b4c6e5dba51f61718b888f4d971f2d	Caulobacterales	1	0.002230832	NA	NA	Bacteria
ecc46930a67b7c5d28f288d8454b8a7c	Burkholderiales	1	0.002303589	NA	NA	Bacteria
c75c67a9ba3165f2a8d6711481a7efe6	Rhizobiales	1	0.001466502	NA	NA	Bacteria
4868c25720e2c3f45333b579a933cfe5	Rhizobiales	1	0.001950719	NA	NA	Bacteria
37f1a33a60f9eb48e586da856840585b	Burkholderiales	1	0.003408072	NA	NA	Bacteria
d7334093d87b43fa441ab4b4b0ce74ae	Caulobacterales	1	0.003684313	NA	NA	Bacteria
b90259fadf4992f83f689d14980ba6b8	Burkholderiales	1	0.002578369	NA	NA	Bacteria
477a4768b54d5dff3152ffe93381d940	Solirubrobacterales	1	0.001798731	NA	NA	Bacteria
1caa82441dcce4ff9111ffeb076433df	Rhizobiales	1	0.001300479	NA	NA	Bacteria
721aba685d8df97a9a4f78d889f1958f	Burkholderiales	1	0.001526104	NA	NA	Bacteria
113b044daeeba1ab72667740179b6446	Sphingomonadales	2	0.001265839	0.000146582	0.000103649	Bacteria
9fa2aae155233b10c54b855f389edd13	Sphingomonadales	1	0.005676725	NA	NA	Bacteria
f653d4e6c28e18b888e10bc394aeecd9	Sphingomonadales	1	0.004947917	NA	NA	Bacteria
43c2bbb50ee6d6606bfbc6056e55f5f2	Solirubrobacterales	1	0.002200347	NA	NA	Bacteria
cec866d669e4bcd4f1f376eb54707923	Rhizobiales	1	0.001649601	NA	NA	Bacteria
dfd56a0b541682f7493cd80951c48db5	Solirubrobacterales	1	0.002032738	NA	NA	Bacteria
33018ad85f93e015206256828b359217	Propionibacteriales	1	0.002032738	NA	NA	Bacteria
9d7e0fc01661b95b63fcbaa65fdd6fdf	Propionibacteriales	1	0.002032738	NA	NA	Bacteria
31130431684da0698a6167d046d713e0	Burkholderiales	1	0.005128205	NA	NA	Bacteria
cf8125c235c18321859a12cbaad4d6b9	Rhizobiales	1	0.001350103	NA	NA	Bacteria
37e51e260aff47a394e5e0e45e662288	Burkholderiales	1	0.001350103	NA	NA	Bacteria
0d00c2ef2de1302b2d7322f57e27c648	Solirubrobacterales	1	0.002341632	NA	NA	Bacteria
d1e9d9146e73174aad0072db9d9e03a6	Solirubrobacterales	1	0.002097362	NA	NA	Bacteria
1b5a9cb9a791edc118ab374d5b9161fc	Solirubrobacterales	1	0.002487562	NA	NA	Bacteria
74d5fd8265d1f11514e7d78350bf1480	Rhizobiales	1	0.002597758	NA	NA	Bacteria
817034515214eeaf50dbf2d3022baa52	Burkholderiales	1	0.006310196	NA	NA	Bacteria
98b50712331fe25b44c33f6618757f29	Burkholderiales	1	0.006310196	NA	NA	Bacteria
b103fc76d6c477af0686fabea8fd5e72	Rhizobiales	1	0.007352941	NA	NA	Bacteria
a6611be44d8b95a88bee191721f7ba19	Solirubrobacterales	1	0.007352941	NA	NA	Bacteria
045b816cc64916f8d2bf63f206330ce3	Burkholderiales	1	0.002524581	NA	NA	Bacteria
c918edd04909ddb82e839a92655466d8	Propionibacteriales	1	0.004450691	NA	NA	Bacteria
e0a57386973566ea3e267315de397e7c	Sphingomonadales	1	0.001410647	NA	NA	Bacteria
3b8cd8a8920e894705820e2f6fffd2a2	Propionibacteriales	1	0.001410647	NA	NA	Bacteria
03c84e68cece5a885345a8f66ddab56f	Rhizobiales	2	0.001137161	0.000154731	0.000109411	Bacteria
e52ff2d7f9d23f0feaa69a5201cef87e	Sphingomonadales	1	0.001657073	NA	NA	Bacteria
10f58682ad6ce0df2455875af3b3878f	Solirubrobacterales	1	0.001657073	NA	NA	Bacteria
57f299cfe1238df6940dffdddbfcb5ad	Rhizobiales	2	0.001186118	9.29E-05	6.57E-05	Bacteria
2fa650429b9b645ae4b50c0b09e6da6d	Solirubrobacterales	1	0.004489603	NA	NA	Bacteria
a7482fd59117a0c1830909319074ee35	Burkholderiales	1	0.002271097	NA	NA	Bacteria
b85a4762aa7d4411e89846e64de39edf	Sphingomonadales	1	0.001930497	NA	NA	Bacteria
88dbb6faed688a44876d50ce6cac63d4	Burkholderiales	1	0.001831129	NA	NA	Bacteria
003dc48a7d6a7bf776e0c80cf1ed5130	Solirubrobacterales	1	0.002571738	NA	NA	Bacteria
4dce24c969af7d66e2924ba13e96df4f	Sphingomonadales	1	0.001925025	NA	NA	Bacteria
aaa06f3cd5b2e3c01fe56f9705995867	Sphingomonadales	1	0.001805569	NA	NA	Bacteria
309b8071bc2faba8d404f36154ae2e9a	Rhizobiales	1	0.002971071	NA	NA	Bacteria
aeba6ea4a620abe60a3915c35116e078	Solirubrobacterales	1	0.002971071	NA	NA	Bacteria
d99b1fcb1513c450e342017c2d1855ac	Burkholderiales	1	0.001225727	NA	NA	Bacteria
9a16f4ad5a1d4d209e14ab067f197bc8	Rhizobiales	2	0.002279977	0.000427827	0.00030252	Bacteria
cf8a58e7693e4f68e59bff6d9d64557e	Rhizobiales	2	0.000774018	0.000619548	0.000438087	Bacteria
2e3ef616be0be750228150ae225cd37c	Solirubrobacterales	1	0.001943138	NA	NA	Bacteria
9812bc6e02e1ca013254607ee0d37c42	Rhizobiales	1	0.002289157	NA	NA	Bacteria
bfd12c380d8a62abec7de5006724249d	Propionibacteriales	1	0.002289157	NA	NA	Bacteria
9cfb465dcd96f5f4918486e565687aa0	Rhizobiales	1	0.006367292	NA	NA	Bacteria
7ebbd4fbb5a7e72cc73df87f05883d7c	Rhizobiales	1	0.001535974	NA	NA	Bacteria
8b3b75e7f3f6fb6531241b6ebd841b2d	Rhizobiales	1	0.001033002	NA	NA	Bacteria
57ed61590b62dda17b861c65d4c9e3db	Solirubrobacterales	1	0.001033002	NA	NA	Bacteria
0dee8b551f26bdd25ebf4b0c13a3e2a4	Rhizobiales	1	0.002020417	NA	NA	Bacteria
7ae5c56bfcd346f43f36e81675fbf27f	Sphingomonadales	1	0.003760887	NA	NA	Bacteria
6ab3545cbc7eda33ba3068dd21368550	Rhizobiales	1	0.002599179	NA	NA	Bacteria
02d2a062a2c1166d331d052b290c0847	Sphingomonadales	1	0.003989083	NA	NA	Bacteria
547ee4a2d50d5c07238883ae7db88760	Rhizobiales	1	0.00217765	NA	NA	Bacteria
e0f4fcfde758df12e6a0e434680864af	Sphingomonadales	1	0.00217765	NA	NA	Bacteria
88fae83a8e9d002cab5a859bdfd75732	Rhizobiales	1	0.00217765	NA	NA	Bacteria
a1cfec93cae4d53bcb098b9239815591	Rhizobiales	1	0.007318952	NA	NA	Bacteria
39ea2d761b4578d10812ee8b9a5fff46	Sphingomonadales	1	0.007318952	NA	NA	Bacteria
6ed050a327f313c51f5e8941b0ae257f	Rhizobiales	1	0.001276539	NA	NA	Bacteria
3652089122464e3a802ca162a458fd52	Burkholderiales	1	0.00216796	NA	NA	Bacteria
15371385a34eb39724f14362d624d6a7	Sphingomonadales	1	0.002201367	NA	NA	Bacteria
5312a852d8c4c7a4c7c9d6f91991ab9b	Solirubrobacterales	1	0.002201367	NA	NA	Bacteria
ee866a7a84bc5916e321bc29a9a4eeb9	Solirubrobacterales	1	0.001035761	NA	NA	Bacteria
4a44f6318a332956cf13fc4649dfd407	Burkholderiales	1	0.001035761	NA	NA	Bacteria
